,sentence,label,data
145,"In order to measure the quality of our Elo-based system, we also implemented a naive system as a baseline. In our naive system, each document is given a score based on the percentage of its matches that it won and the number of matches it competed in. The score of a document A is calculated as:",null,null
146,"score(A) ,  winsA + (1 - ) matchesA",null,null
147,(8),null,null
148,matchesA,null,null
149,matches,null,null
150,911,null,null
151,Figure 1: Preference pair selection interface,null,null
152,Topic ID,null,null
153,# Documents # Relevant in Collection Documents,null,null
154,Median Score of TREC Baseline Participant Runs,null,null
155,AUC Elo Without Vari- Elo ance,null,null
156,Elo+EM,null,null
157,411,null,null
158,2056,null,null
159,416,null,null
160,1235,null,null
161,417,null,null
162,2992,null,null
163,420,null,null
164,1136,null,null
165,427,null,null
166,1528,null,null
167,432,null,null
168,2503,null,null
169,438,null,null
170,1798,null,null
171,445,null,null
172,1404,null,null
173,446,null,null
174,2020,null,null
175,447,null,null
176,1588,null,null
177,27,null,null
178,0.86,null,null
179,42,null,null
180,0.85,null,null
181,75,null,null
182,0.75,null,null
183,33,null,null
184,0.71,null,null
185,50,null,null
186,0.73,null,null
187,28,null,null
188,0.71,null,null
189,173,null,null
190,0.78,null,null
191,62,null,null
192,0.83,null,null
193,162,null,null
194,0.82,null,null
195,16,null,null
196,0.76,null,null
197,0.809 0.919 0.848 0.808 0.864 0.544 0.725 0.750 0.700 0.935,null,null
198,0.811 0.940 0.897 0.834 0.871 0.536 0.731 0.748 0.716 0.995,null,null
199,0.857 0.944 0.887 0.823 0.882 0.637 0.708 0.790 0.720 0.859,null,null
200,0.862 0.939 0.914 0.853 0.907 0.558 0.774 0.843 0.865 1.000,null,null
201,All,null,null
202,18260,null,null
203,668,null,null
204,Not Reported,null,null
205,0.790,null,null
206,0.808,null,null
207,0.811 0.851,null,null
208,"Table 1: Evaluation Results using AUC for Preference based Relevance Judgements. Elo+EM is statistically significantly better than Baseline, Elo is not significantly better than baseline.",null,null
209,"where winsA is number of matches won by document A, matchesA is total number of matches played by a document A, and matches is total number of matches played. Since we did not have enough data to properly tune ,  is set to 0.5.",null,null
210,3.4 Results,null,null
211,"Table 1 shows the Area Under the ROC Curve (AUC), one of the primary measures used in the TREC 2012 Crowdsourcing, of our Elo and Baseline systems, with and without EM, and the median scores of the 33 systems that participated in the Crowdsourcing track. For most topics, our Elo-based system outperforms both the Baseline naive system and the median TREC participant. When we also use EM, our results improve. The results using Elo+EM are significantly3 better than the simple baseline.",null,null
212,4. CONCLUSION AND FUTURE WORK,null,null
213,"Preference judgments are easier for assessors to produce and are more useful for training learning-to-rank algorithms. However, their use has been limited due to the polynomial increase in the number of judgments that need to be collected. In this work, we have shown how the Elo rating system can be used to combine a linear number of preferences to obtain either an ordered list of documents or document relevance scores. The results of our experiments are encouraging and demonstrate the potential of our Elo-based system for inferring the relevance of documents from a linear number of pairwise preference judgments.",null,null
214,"In future work, we plan to use active learning to intelligently select which pairs of documents to judge in an online manner. The pairwise preference judgments collected",null,null
215,3Statistical significance is determined using a two-tailed TTest and is measured at a significance level of 0.05.,null,null
216,in each phase of active learning will dictate which pairs are selected to be judged in the next phase.,null,null
217,5. REFERENCES,null,null
218,"[1] B. Carterette, P. N. Bennett, D. M. Chickering, and S. T. Dumais. Here or there. In ECIR, 2008.",null,null
219,"[2] X. Chen, P. N. Bennett, K. Collins-Thompson, and E. Horvitz. Pairwise ranking aggregation in a crowdsourced setting. In Proceedings of WSDM. ACM, 2013.",null,null
220,"[3] A. Elo and S. Sloan. The Rating of Chess Players, Past and Present. Arco Publishing, 1978.",null,null
221,"[4] H. P. Frei and P. Schauble. Determining the effectiveness of retrieval algorithms. Inf. Process. Manage., 27(2-3), 1991.",null,null
222,"[5] M. E. Glickman. Parameter estimation in large dynamic paired comparison experiments. In Applied Statistics, pages 48­377, 1999.",null,null
223,"[6] M. Hosseini, I. J. Cox, N. Mili´c-Frayling, G. Kazai, and V. Vinay. On aggregating labels from multiple crowd workers to infer relevance of documents. In ECIR. Springer-Verlag, 2012.",null,null
224,"[7] P. G. Ipeirotis, F. Provost, and J. Wang. Quality management on Amazon Mechanical Turk. In SIGKDD Workshop on Human Computation. ACM, 2010.",null,null
225,"[8] T. Joachims. Optimizing search engines using clickthrough data. In SIGKDD. ACM, 2002.",null,null
226,"[9] S. Niu, J. Guo, Y. Lan, and X. Cheng. Top-k learning to rank: labeling, ranking and evaluation. In Proceedings of SIGIR. ACM, 2012.",null,null
227,"[10] F. Radlinski and T. Joachims. Active exploration for learning rankings from clickthrough data. In Proceedings of SIGKDD. ACM, 2007.",null,null
228,912,null,null
229,,null,null
