,sentence,label,data,regex
27,"interpretations which are predicted to be more related to each specific user. Besides interacting with each other, personalization and diversification can of course be directly applied to the search system. Which combination of the three components (diversity, personalization, and search system) is more appropriate may depend on a number of factors, including the characteristics of the query, the system knowledge about the user context, and relations between both. For instance, to the extent that user preferences are unrelated to the query, it may be advisable to apply them to the diversification component, and to little or no extent to the accuracy-seeking component. And so forth.",1,ad,True
28,"As a noteworthy example of the combination of diversity and personalization, diversity has been an actively researched topic in the Recommender Systems field in the last decade (see e.g. [19,20,23,24]). Recommendation is a genuine personalized retrieval task, but interestingly, one in which the explicitly query is absent, and only implicit evidence of user interests are available to the retrieval system. To this respect, our research vision is new in relation to prior work in that we deal with the problem of handling user preferences, the diversity dimension, and a query, altogether. Also interestingly, recommendation diversity has only been researched by similarity-based methods, devoid of an explicit representation of user intents (with the exception of [23]). In contrast, we shall consider an explicitly intent-oriented approach.",1,ad,True
29,"Figure 1 illustrates the complementarity of diversity and personalization in query-based search. Personalization is useful to focus the scope of diversification within a closer scope to general user interests (area 1 in the figure). Still, a fraction of user-neutral diversity beyond this may be appropriate (area 5). This fraction can be made variable and dependent on the degree of uncertainty in the system's knowledge about user preferences. Similarly, depending on this uncertainty, the diversification of user preferences should be more appropriate or less ­e.g. diversity of personalization is less appropriate if the area 1 in the figure is much larger than the area labeled 2, and it is more beneficial in the opposite situation.",1,ad,True
30,3. PERSONALIZED DIVERSITY,0,,False
31,"The approach we investigate here consists of the introduction of the user as an explicit random variable in the diversification models. We take as starting point the original formulations of two representative intent-oriented diversification algorithms, namely IA-Select [1] and xQuAD [15,16], characterized by using an explicit representation of query intents for diversification. Other diversification schemes not explicitly using aquery aspect space [5,6,21,22] might be generalized as well towards personalized versions, which we envision as future work.",0,,False
32,"As a starting point and general principle in our approach, a user random variable is introduced in every model component as a complement of the query and aspect variables in the representation of user needs. In practical terms, with respect to the original non-personalized methods, the resulting expressions give rise to new and/or additional model terms requiring handling and estimation, as we shall see. We shall deal with and provide approaches for them. On the other hand, the user-based formulation provides for considering independence assumptions at different points, which result in different variants of the framework, standing for different angles on personalized diversification, as we shall see.",1,ad,True
33,3.1 Personalized IA-Select,0,,False
34,"The IA-Select and xQuAD diversification algorithms greedily rerank search results by maximizing an objective function. Based on the description in [1], the objective function of IA-Select can",0,,False
35,842,0,,False
36,be expressed as:,0,,False
37," ,  ||| 1 - ||",0,,False
38,where  is the incremental subset of diversified documents from,0,,False
39,the original result set. We generalize this formulation to a person-,0,,False
40,alized version by introducing the user random variable:,0,,False
41,",  ,",0,,False
42,",""  |, |, |,  1 - |, |, """,0,,False
43,In this expression we have three main components involved:,0,,False
44,"· A personalized search system: |, . · The personalized query aspect distribution: |, .",0,,False
45,"· The personalized aspect distribution over documents: |, .",0,,False
46,"The first component represents a baseline personalized search system. If we only have a non-personalized system, we may develop this term using Bayes' rule as:",0,,False
47,"|, | ||",0,,False
48,"|,  ,",0,,False
49,|,0,,False
50,"  || ,",0,,False
51,"|| ,  || ,"" ,  || (1)""",0,,False
52,where we have assumed  and  are conditionally independent,0,,False
53,"given a document, and we assume a uniform document prior. The",0,,False
54,"expression is thus reduced to the combination of a nonpersonalized search system, represented by | ­the same as",0,,False
55,"in the original IA-Select­, and a pure personalization factor represented by |. The latter factor captures how much user  is",0,,False
56,"predicted to like document  (regardless of a specific search task),",0,,False
57,expressed as how likely it is to observe the document given the,0,,False
58,"user. This is what a personalization system typically provides for,",0,,False
59,based on some mechanism for extracting or learning user prefer-,0,,False
60,ences. We shall provide further details for a particular implemen-,0,,False
61,tation of the baseline search and personalization components in,0,,False
62,our experiments in section 4.,0,,False
63,Now the aspect-document distribution component of personalized IA-Select can be developed as:,0,,False
64,"|, | ||",0,,False
65,"|,  ,",0,,False
66,|,0,,False
67,"  || ,",0,,False
68,"|| ,  || ,"" ,  || (2)""",0,,False
69,"where we assume a uniform aspect prior, and conditional inde-",0,,False
70,pendence between documents and users given a query aspect.,0,,False
71,A natural way to estimate the personalized aspect distribution | is by marginalization over the set of documents:,0,,False
72,"| ,""  |, |   ||""",0,,False
73,where we assume conditional independence between aspects and users given a document.,0,,False
74,"Finally, for the personalized query aspect distribution |,  several derivations are possible. A convenient one is to develop |,  by marginalizing over the set of documents, because it allows taking advantage of the computation of the two previous top-level components in equations 1 and 2:",1,ad,True
75,"|,  ,""  |, , |,  ~  |, |,  (3)""",0,,False
76,where we assume the conditional independence of query aspects,0,,False
77,"and queries given a user and a document. We may also consider |,   | as a simplified option (assuming conditional independence of aspects and users given a document), using the approximations to | discussed in the next section. In appendix A, we offer alternative developments of |, , which might be more suitable to specific frameworks.",0,,False
78,3.2 Personalized xQuAD,0,,False
79,The objective function of the xQuAD algorithm is formulated in [16] as:,0,,False
80," ,"" 1 - | +  , | "",",0,,False
81,", 1 -  | +   || 1 - |",0,,False
82,In the personalized version of this algorithm the objective function is thus generalized to:,0,,False
83,",  ,"" 1 -  |, """,0,,False
84,"+   |, |,  1 - |,  (4)",0,,False
85,This expression involves three main components:,0,,False
86,"· The personalized search system: |, . · The personalized query aspect distribution: |, .",0,,False
87,"· The personalized, aspect-dependent document distribution: |, .",0,,False
88,"The first two terms were already handled in the previous section (equations 1 and 3). Using Bayes' theorem and equation 2, it can be seen that the third term can be approximated by:",1,ad,True
89,"|| |,    || ,"" ,  ||""",0,,False
90,"where ­as in equation 2­ we are assuming documents and users are conditionally independent given a query aspect. Again, the estimation of | admits different approaches depending on the available data, an example of which we develop in our experiments in section 4.",1,ad,True
91,"Finally, the term | can be estimated in different ways depending on the nature of the query aspect space and available observations. For instance, if  is an Open Directory Project (ODP) category as in [1,14], we may estimate | by a text classification method as the probability that document  belongs to class . Other estimation approaches can be applied for query aspects of a different nature. For instance, | can be computed by calling the baseline search system on  and , as far as  belongs to the space of queries ­this is the case in [16], where  are related and suggested queries from a search engine.",1,ODP,True
92,3.3 Discussion,0,,False
93,"The personalized versions of IA-Select and xQuAD provide a framework that supports different views on the combination between diversity and personalization. For instance, the summation  |, |,  in xQuAD can be seen as a marginalization over query aspects for a personalized search model |,  (assuming conditional independence of documents and queries given a user and an aspect), that is, a means to diversify user preferences over a query aspect space. This can be seen as a means to tackle the uncertainty about implicit user interests by a diversification strategy, as motivated earlier in section 2.",0,,False
94,"Conversely, |,  can be seen as an enhancement in the estimation of the aspect distribution | for diversification, by",0,,False
95,843,0,,False
96,"exploiting available information about user preferences for aspects, in order to improve the effect of diversity by making it more user-specific. Furthermore, |, , in the novelty component, enhances the redundancy model by personalizing the utility estimation of seen documents. With slight variations in the formulation, analogous effects can be identified in IA-Select.",0,,False
97,"On the other hand, the framework flexibly supports different configurations by selectively removing the user variable (i.e. adding user-independence assumptions) from some of its components. This selective removal results into different combinations and views on personalization and diversity. For instance, if we remove personalization from the external baseline system 1 -  |,  in xQuAD, the result is a personalized diversification of a nonpersonalized search system. We may do the opposite in order to have a non-personalized diversification of a personalized retrieval system. At a finer granularity, we may combine a personalized aspect distribution |,  with a non-personalized redundancy component |. And so forth. The variations could even be dynamic and selective, depending e.g. on the reliability of the system knowledge about implicit user interests, the degree of relatedness between recorded preferences and the query at hand, the vagueness of the query, and so forth.",1,ad,True
98,"In our experiments, we compare five framework configurations, as we shall see: a) fully personalized diversification, b) nonpersonalized diversification, c) non-diversified personalization, d) a plain (non-personalized, non-diversified) search system baseline, and e) personalization after diversification, the latter in order to compare our framework to a personalized diversification approach reported in prior work [13].",0,,False
99,4. FRAMEWORK INSTANTIATION,0,,False
100,"In this section we introduce a particular instantiation of the proposed personalization and diversification framework. Instantiating our model involves providing estimates for: 1) the personalization component |; 2) the diversity component |; and the document relevance component |. In the following section we offer insight on how to estimate the query relevance component, based on an external search engine, and the personalization component, from a weighted term-based representation of documents and user profiles. In section 4.2, we present estimations more specific to our framework: a social-based representation of documents and users, and the calculation of the diversification component. Finally, section 4.3 addresses a common problem that can arise from the use of external sources to estimate some components, and its implication on the xQuAD approach.",1,ad,True
101,4.1 Model estimations,0,,False
102,"Similar to e.g. [4], the document generation model can be approximated from a baseline retrieval function by normalizing the score by the sum of all scores of the top k documents being diversified:",0,,False
103,", ",0,,False
104,"|   , ",0,,False
105,(5),0,,False
106,where  is the set of documents1to be diversified for query . In our implementation we make use of an external Web search sys-,0,,False
107,"tem, estimating ,  as a rank-sim normalization [10] of the",0,,False
108,"baseline retrieval function, that is ,  ,"" 1 - , /, where ,  is the position of document  in the order induced""",0,,False
109,"by the retrieval system scores ,  for   .",0,,False
110,"1 Delicious, Discover yourself: http://www.delicious.com/",0,,False
111,"The user preference model described by | can be obtained in many ways, depending on the available document features and user behavior observations. For instance, for text retrieval, we may marginalize | over words:",0,,False
112,"| ,""  |, |""",0,,False
113,   ||/,0,,False
114,(6),0,,False
115,where we assume conditional independence of words and users given a document. The following estimates of the resulting distributions were tested in our experiments:,0,,False
116,",  |   , ",0,,False
117,",  |   , ",0,,False
118," ,    , ",0,,False
119,1   ||,0,,False
120,"where ,  is the term count of term  in , ,  is the term count in the user profile representation, and  is the document collection.",0,,False
121,"Alternatively, we can estimate the user preference model by an adaptation of the BM25 probabilistic model, similar to the approach presented in [18]:",1,ad,True
122,|,0,,False
123,",",0,,False
124,":,",0,,False
125,",",0,,False
126,",  + ",0,,False
127, 1,0,,False
128, + 1 -  + avg||||,0,,False
129,(7),0,,False
130,"where  is the inverse user frequency of term  in the set of users, and || is the size of the user profile calculated as  , . We set  and  to the standard values of 0.75 and 2, respectively. In the following section we show how to imple-",0,,False
131,ment this estimate with user and document profiles based on,0,,False
132,social annotations.,0,,False
133,4.2 Framework-specific estimations,0,,False
134,"We propose now an instantiation of the personalized and diversification components by exploiting two sources of information. As a source for document and user representations, we use the social bookmarking site Delicious1, which allows the collective bookmarking of Web pages by user generated tags. This collection of tag-user and tag-document relations, commonly named folksonomy, is used in our model to compute the values for ,  and , , where in this case  represents a tag in the folksonomy and the frequency values are, respectively, the number of times a user used the tag in their profile bookmark annotations, and the number of times a tag was used (by any user) to annotate a document. The inverse frequency of a tag,  can be computed by counting how many users have a specific tag in their profile. For the latter calculation, we used a small training collection of 3,000 users, randomly sampled from Delicious. The advantages of using a source of this nature for document and user profile representation is threefold: first, it is a simple solution to having user and document profiles represented in the same term space model; second, folksonomies offer a more concise way of representing content, facilitating the computation of our model; and third, it facilitates the evaluation of our approaches, by providing us with a publicly-available user profiling resource, sparing the need for sophisticated profile learning techniques.",1,ad,True
135,"Another key element for our model is the estimation of the diversity component |, which should capture how related a category is to a document. In our experiments we shall follow a content-based approach, by classifying Web pages into the ODP",1,ODP,True
136,844,0,,False
137,"Figure 2. Process of user topic creation, annotation, and evaluation",0,,False
138,"taxonomy. We first considered a Rocchio-based classification approach, as used by Agrawal et al [1], but after close examination and testing on a development collection, we found it too imprecise to be used as an estimator2. As an alternative, we made use of the Textwise3 ODP classification service which yielded acceptable results on our development collection. The Textwise API returns up to three possible ODP classifications for a document, ranked by a score in 0,1 that reflects the degree of confidence on the classification. We used directly this value as our estimate of |, after normalization",1,ad,True
139,4.3 Component Normalization,0,,False
140,"Both the original and the personalized version of the xQuAD scheme use a linear combination of two components, one seeking to procure relevance, and the other seeking diversity (see equation 4). The influence of these two factors can be adjusted by varying the  parameter. In order for this linear combination to make proper sense, the two components should be comparable ­a case of the classic rank fusion problem, which requires a normalization step [10]. Our framework instantiation estimates involve heterogeneous sources and systems, such as an external baseline search system, social annotations, and an external classification service. The use of such third-party tools and resources makes normalization all the more necessary. For this purpose we use a distributionbased normalization approach described by Fernandez et al [8]. Normalization is applied on the two components (relevance and diversity) that are linearly combined, both in the original and the personalized version of xQuAD. The objective function is thus modified to:",1,ad,True
141,",   1   |, ",0,,False
142,"   |, |,  1  |, ",0,,False
143,where  and  are the score normalization functions. The normalizers use a histogram of output values from the functions to,0,,False
144,"be normalized, sampling from very simple training data (e.g. no",0,,False
145,relevance judgments required). The reader can refer to [8] for,1,ad,True
146,more details on the normalization method.,0,,False
147,5. EVALUATION FRAMEWORK,0,,False
148,"A proper evaluation of personalization techniques is difficult to achieve with offline data only, and in our case indeed requires relevance judgments from real users and potentially real Web search topics, as well as the availability of some form of user",0,,False
149,"profile representation. We used a crowdsourcing service for this purpose, requiring users of this service ­known as workers­ to have a social profile in Delicious in order to evaluate a number of search topics. We provide further details on this in section 5.1. 23",0,,False
150,"We first investigated creating a set of fixed ambiguous topics using Wikipedia's disambiguation pages, which indicate concepts or topics that may have multiple meanings. This methodology was used in previous evaluation schemes in the literature [14,15]. However, after an initial analysis of the worker's feedback, we found that workers were sometimes unfamiliar with the selected ambiguous topics, and were as a consequence unable to provide consistent relevance judgments. As a solution to this problem, we investigated an automatic topic creation methodology, which uses the social profile of the worker in order to find test topics known to the worker. In order to extract topics from the Delicious profile, we adapted to our online evaluation setup an offline evaluation technique initially suggested by Vallet et al. [18].",1,Wiki,True
151,"This topic generation technique creates a test topic from a candidate Web page bookmark, randomly chosen from the worker's Delicious profile. Given the candidate bookmark, a query topic is created, using as keywords the top K most popular annotations (tags) assigned by all users to the same bookmark, thus obtaining a keyword based topic representation related to the bookmark. We ensured that the topics were generated by somewhat popular bookmarks by only generating topics from documents that had annotations from at least five different users.",1,ad,True
152,"By following the above process there is a much higher chance that the evaluation topic is known by the user (as it is related to the document saved in his profile). When analyzing the workers' feedback, we found a much more positive response to this type of profile generated topics, in terms of both knowledge of the topic, and user engagement in the evaluation process.",0,,False
153,"The complete topic and result generation process is depicted in Figure 2. The first step (1) is to generate a topic suitable for the user to evaluate, following the process described above. By setting the number K of popular tags used in the topic generation process, we were able to generate somewhat ambiguous topics, since a larger number of keywords would, in general, generate more specific topics. Given our focus on diversification and",0,,False
154,"2 Other alternatives such a Naïve Bayes classifier or a probabilistic estimator were considered, obtaining similar results.",0,,False
155,3 Textwise LLC: http://textwise.com,0,,False
156,845,0,,False
157,Figure 3. Snapshot of the interactive evaluation interface. Evaluation guidelines have been removed due to space restrictions,0,,False
158,"personalization on ambiguous topics, we randomly generated an equal amount of topics of size K , 1 and K ,"" 2, thus focusing on ambiguous topics, and expecting that the latter size, produces, on average, more specific topics. Section 6 further investigates the effect of distinct topic query sizes. The generated query topic was then sent to the Yahoo! Search API4, from which the top N results were obtained. In our experiments, N was set to 300. We set the location parameter of the search API to the United States, as workers were selected from this region.""",1,Yahoo,True
159,"In step (2), we extract both social and classification information from each of the documents in the result set. The social annotations were extracted directly from Delicious, by collecting the top 100 most recent annotations given by users. The document topic classification is obtained using the Textwise URL classification service, which returns up to the top 3 ODP most likely categories for each document. The ODP classes were cut down to level 3 in the ODP taxonomy ( Top / Level 1 / Level 2 / Level 3). This annotation extraction and document classification process provides the information needed to compute the personalization and diversification estimates of our studied approaches, respectively. It is worth noting that these two services did not provide a complete coverage over the search results. In particular, the Delicious coverage was 57.5% over the top 300 results and went up to a 69.5% coverage over the top 20 results. Textwise had a coverage of 94.7% and returned an average of ~2 categories per document. In order to cope with the incomplete coverage of Delicious, we added a smoothing factor to the computation of |,  ,""  |,  + 1 - , with  "","" 0.5 , so that documents out of coverage would not get a strict zero score.""",1,ODP,True
160,"In step (3), the output of each evaluated approach is used to rerank the Web search results according to personalization and/or diversification features extracted in step 2. The top P documents of each reranking technique are aggregated into a single evaluation list, which is then randomly shuffled and passed onto the evaluation framework. In our experiments, we evaluated the top P , 5 results of each algorithm.",0,,False
161,5.1 Crowdsourced Evaluation,0,,False
162,"Crowdsourcing services (e.g. Amazon mechanical turk5, Crowdflower6) are recently proving to be a valuable tool to optimize the necessary resources to evaluate a wide range of information retrieval tasks [2,3]. These evaluations are based on relevance judgments provided by users of the crowdsourcing service.",0,,False
163,"Alonso and Baeza proposed a methodology to obtain relevance assessments for TREC related topics [2] using such crowdsourcing services. In their study, it was concluded that workers can provide relevance judgements with comparable quality to those provided by expert assessors. 456",1,TREC,True
164,"Our evaluation framework, however, has to additionally consider the personalization and diversification factors involved in our research. Regarding diversification, Agrawal et al. [1] required workers to manually classify results over a predefined set of ODP categories, representing the subtopics that could possibly be related to a search query. The goal was to obtain a result/topic relevance assessment that could be used to evaluate a diversification approach in terms of both accuracy and diversification metrics. In our setup, in addition to this type of assessment, we also needed to obtain a personal relevance assessment, i.e., to which degree a search result is preferred subjectively by the assessor. This value allows us to measure the accuracy of the personalization techniques with respect to the real interest of the user. Our evaluation framework is based on prior early work [17], which focused on the acquisition of personal assessments from workers, and has been adapted to include diversification factors. The main difference between our evaluation methodology and the one presented by Alonso and Baeza [2,3] is that our assessments are subjective to the worker, thus relevance assessments cannot be compared across workers, as they evaluate specific topics related to their profile, according to their personal interests and their own notion of relevance to the topic.",1,ad,True
165,"In prevention for malicious workers, we implemented a simple technique based on the injection of irrelevant results in some of the evaluated topics, which were then used as quality assessment topics to detect workers that were answering questions randomly. This would not detect workers that mark all results as irrelevant, but a close inspection of the gathered results did not show this behaviour.",0,,False
166,"We also had a number of prerequisites to access the evaluation interface: 1) as mentioned earlier, workers had to have a valid Delicious account;",1,ad,True
167,4 Yahoo! BOSS API: http://developer.yahoo.com/search/boss/,1,Yahoo,True
168,5 Amazon mechanical turk: http://www.mturk.com/,0,,False
169,6 Crowdflower: http://crowdflower.com/,0,,False
170,846,0,,False
171,"Table 1: Diversity metric values for the evaluated approaches. Values in bold indicate the best for each metric. Underlined values indicate a statistically significant difference with respect to the baseline, double underlined values indicate, in addition, a statistical significance with respect xQuAD (Wilcoxon, p < 0.05).",1,ad,True
172,Topic,0,,False
173,"Topic relevance Topic (K,1)",0,,False
174,"Topic (K,2)",0,,False
175,User relevance,0,,False
176,User,0,,False
177,"User (K,1)",0,,False
178,"User (K,2)",0,,False
179,ERR-IA@5 -nDCG@5 S-recall@5 ERR-IA@5 -nDCG@5 S-recall@5 ERR-IA@5 -nDCG@5 S-recall@5 ERR-IA@5 -nDCG@5 S-recall@5 ERR-IA@5 -nDCG@5 S-recall@5 ERR-IA@5 -nDCG@5 S-recall@5,0,,False
180,Baseline IA-Select xQuAD PersBM25 xQuADBM25 PIA-Select PIA-SelectBM25 PxQuAD PxQuADBM25,0,,False
181,0.274 0.787 0.500 0.268 0.796 0.493 0.281 0.779 0.262 0.758 0.463 0.251 0.748 0.451 0.274 0.769 0.275 0.793 0.510 0.272 0.806 0.509 0.279 0.778 0.267 0.778 0.486 0.266 0.794 0.490 0.267 0.758 0.272 0.794 0.516 0.266 0.798 0.509 0.279 0.788 0.251 0.742 0.489 0.231 0.723 0.478 0.276 0.767 0.279 0.803 0.543 0.269 0.793 0.515 0.291 0.818 0.275 0.796 0.503 0.268 0.805 0.501 0.285 0.788 0.281 0.810 0.519 0.275 0.818 0.519 0.288 0.802,0,,False
182,0.513 0.254 0.626 0.475 0.240 0.592 0.460 0.273 0.670 0.498 0.475 0.237 0.582 0.426 0.211 0.532 0.398 0.268 0.642 0.458 0.511 0.257 0.624 0.478 0.244 0.584 0.459 0.273 0.673 0.502 0.481 0.262 0.646 0.483 0.261 0.631 0.481 0.262 0.664 0.486 0.526 0.258 0.631 0.492 0.244 0.597 0.470 0.273 0.671 0.520 0.503 0.239 0.593 0.481 0.219 0.546 0.457 0.263 0.650 0.512 0.579 0.273 0.656 0.521 0.260 0.613 0.489 0.290 0.710 0.562 0.510 0.268 0.649 0.489 0.255 0.620 0.478 0.286 0.687 0.506 0.520 0.267 0.658 0.496 0.249 0.612 0.460 0.290 0.716 0.542,0,,False
183,"2) the Delicious account was validated by asking the worker to add a random bookmark to their public profile; 3) the Delicious profile had to be at least 3 months old, contain at least 30 bookmarks, and the 30th most recent bookmark had to be at least 15 days old. In general, the use of the quality assessment topics and our prerequisites for accessing the evaluation interface were enough to avoid misbehaving workers.",1,ad,True
184,"Figure 3 shows a snapshot of the evaluation interface. The aggregated output of the evaluated approaches is presented as a search result list to the worker, who has to provide individual assessments by answering three questions:",0,,False
185,· Q1 (user): a 4-grade scale assessment on how relevant is the,1,ad,True
186,result to the user's interests.,0,,False
187,· Q2 (topic): a 4-grade scale assessment on how relevant is the,1,ad,True
188,result to the evaluated topic.,0,,False
189,· Q3 (subtopic): workers assign each result to a specific subtop-,0,,False
190,ic related to the evaluated topic.,0,,False
191,"Q1 provides for measuring the accuracy of the evaluated approaches with respect to the user interest. Q2 is used to evaluate how relevant is the result to the overall search topic ­a successful reordering technique will place results high that are assessed as both relevant to the topic and to the user's interests. Finally, Q3 provides a subjective classification of the search result to the possible subtopics related to the search topic. The interface is designed to encourage the reuse of introduced subtopics, so as to facilitate workers to provide a more concise categorization of search results. A tutorial was included in the topic description, which was helpful for workers to understand the concepts of subtopics and how this assignment is performed. We decided to take a different approach from Agrawal et al. [1], who used predefined ODP subtopics for result categorization, for the following reasons: 1) we felt that some ODP categories are difficult to understand, often not self-explanatory, and thus can be confusing for workers for annotation; 2) candidate ODP categories need to be automatically selected by the ODP classifier, which could cause difficulties for workers in case of classification errors. In Agrawal et al.'s study this problem was alleviated by having more than one worker evaluating a single topic, but in our personalized setup",1,ODP,True
192,"topics can only be evaluated by a single worker. After analyzing the workers' assessments and open comments feedback, they seemed to be comfortable with providing their own classification scheme. It is also worth noting that our query generation process produced topics that were known to the worker.",0,,False
193,"The assessment collection process spanned over a period of four weeks. During this period, we were able to collect information from 35 users that satisfied our prerequisites, collecting assessments for a total amount of 180 topics (median of 4 topics per user) and 3,800 individual results. The user profile and relevance assessment information has been anonymized and made publicly available at http://ir.ii.uam.es/~david/persdivers/.",1,ad,True
194,6. EXPERIMENT RESULTS,0,,False
