,sentence,label,data
153,0.49,null,null
154,0.45,null,null
155,0.48,null,null
156,0.44,null,null
157,TD2003,null,null
158,0.50,null,null
159,0.49,null,null
160,0.50,null,null
161,0.47,null,null
162,MSLR-WEB10K,null,null
163,0.50,null,null
164,0.49,null,null
165,0.49,null,null
166,0.44,null,null
167,4. DOCUMENT PAIR NOISE,null,null
168,"To answer the above question, we need to briefly re-visit the learning to rank algorithms. As we know, the pairwise ranking algorithms transform the ranking problem to a binary classification problem, by constructing preference pairs of documents from human labeled data. The FIFA World Cup may help understand that a ranking list, a basic unit in listwise learning, is generated by pairwise contests. Thus, for both pairwise and listwise learning, the quality of pairs turns out to be the key to the ranking algorithms. In other words, errors (i.e. noise) in document pairs arise from the original document label noise might be the true reason for the performance degradation of ranking algorithms.",null,null
169,4.1 Definition,null,null
170,"To verify our idea, we propose to evaluate the performance of ranking algorithms against the document pair noise. Similar to the definition of dNoise, here we define the document pair noise ratio as the proportion of noisy document pairs (i.e. document pairs with wrong preference order) to all the document pairs, referred to as pNoise. We would like to check whether the performance degradation of ranking algorithms against pNoise is consistent across the data sets.",null,null
171,"For this purpose, we first investigate how document pair noise arises from document label noise and take a detailed look at pNoise. The document pairs di, dj (i.e. document di is more relevant than dj to the given query) generated from a noisy training data set can be divided into three",null,null
172,"categories according to the original relationship of the two documents in the noise free data set. (1)Correct-Order Pairs. Document di is indeed more relevant than dj in the original noise free training data. It is clear that the correctorder pairs do not introduce any noise since they keep the same order as in the noise free case, even though the relevance labels of the two documents might have been altered. (2)Inverse-Order Pairs. Document dj is more relevant than di in the original noise free training data instead. Obviously, the inverse-order pairs are noisy pairs since they are opposite to the true preference order between two documents. (3)New-Come Pairs. Document di and dj are a tie in the original noise free training data instead, so we estimate its true preference order by the ranking model learned from the noise free training data. The probability being a noisy pair is estimated by the proportion that the prediction score of dj is higher than di through experiments1. The experimental results in Table 2 show that there is approximately half a chance of being a noisy pair.",null,null
173,"According to the above analysis, the pNoise of a given data set with known noisy labels can be estimated as follows",null,null
174,"pNoise ,"" Ninverse + 0.5  Nnew , Nall""",null,null
175,"1We randomly sample a collection of document pairs (e.g. 10, 000 pairs) with a tie from the noise free training data, and compute the proportion of the predicted negative pairs. We denote a document pair, di and dj , as positive if the predicted relevance score of di is higher than dj , otherwise negative. Experiments are conducted over all the three data sets with both pairwise and listwise ranking algorithms and results are averaged over 5-fold training sets.",null,null
176,1193,null,null
177,"where Ninverse, Nnew and Nall denote the number of inverseorder pairs, new-come pairs and all the document pairs, respectively.",null,null
178,"With this definition, the performance variations of ranking algorithms against pNoise are depicted in Figure 2, where each sub figure corresponds to performances over three data sets using four ranking algorithms respectively. Surprisingly consistent behavior for the performance degradation is observed across different data sets. The performances (e.g. MAP and NDCG@10) of ranking algorithms keep quite stable as pNoise is low. When pNoise exceeds a certain point2 (around 0.5 as indicated in our experiment), performances drop quickly. The results w.r.t. pNoise are in accordance with the degradation and consistency intuitions mentioned before, which are violated in the case of dNoise.",null,null
179,"Therefore, the results indicate that pNoise captures the intrinsic factor that determines the performance of a ranking algorithm, and thus can well explain the consistency of performance degradation of various ranking algorithms.",null,null
180,4.2 pNoise VS. dNoise,null,null
181,"Now we know that dNoise is a natural measure of label noise in training data as label noise is often introduced at document level in practice, while pNoise is an intrinsic measure of noise that can reflect the true noise for ranking algorithms. Here we explore the variation of pNoise against dNoise across different data sets in Figure 3.",null,null
182,"The increase of pNoise with respect to dNoise varies largely over different data sets, which actually well explains our basic observations. Given a small dNoise (e.g. 0.1) on TD2003, pNoise reaches a very high value (>0.4) in Figure 3, which is the turning point of the performance curve in Figure 2. This explains why the performances of ranking algorithms on TD2003 drop quickly along with the increase of dNoise. On the contrary, on OHSUMED and MSLR-WEB10K, the variations of pNoise with respect to dNoise are more gentle, and correspondingly the performances of ranking algorithms are quite stable. Even when dNoise reaches 0.5 on MSLRWEB10K, the corresponding pNoise is still below a threshold (about 0.4), which means the pNoise has not reached the turning point of the performance curve on MSLR-WEB10K according to blue curves in Figure 2. This explains why the ranking performance is hardly affected by dNoise on MSLRWEB10K in our basic observations.",null,null
183,0.6,null,null
184,OHSUMED,null,null
185,TD2003,null,null
186,MSLR-WEB10K 0.5,null,null
187,0.4,null,null
188,pNoise,null,null
189,0.3,null,null
190,0.2,null,null
191,0.1,null,null
192,0.0 0.0 0.1 0.2 0.3 0.4 0.5 dNoise,null,null
193,Figure 3: pNoise with respect to dNoise over Three Data,null,null
194,Sets,null,null
195,5. CONCLUSION,null,null
196,"In this paper, we conducted data analysis to first address the data robustness problem in learning to rank algorithms. In our study, we find that document pair noise captures",null,null
197,"2There is a threshold of pNoise, after which the performance will be affected by the label noise much heavily. This guess needs further theoretical guarantee, which are not included in our work.",null,null
198,"the true noise of ranking algorithms, and can well explain the performance degradation of ranking algorithms. As a measure of labeling accuracy, it can be used for annotator filtering in a crowdsourced relevance labeling task in our next step. Additionally the current noise injection method is somehow simple and we may further improve the injection method for better analysis. In fact, the noise ratio could be different among queries due to various difficulty levels.",null,null
199,6. ACKNOWLEDGMENTS,null,null
200,"This research work was funded by the 973 Program of China under Grants No. 2012CB316303, No. 2013CB329602, the 863 Program of China under Grants No. 2014AA015204, No. 2012AA011003, the National Natural Science of China under Grant No. 61232010, No. 61203298 and the National Key Technology R&D Program of China under Grants No. 2012BAH39B02.",null,null
201,"7. REFERENCES [1] J. A. Aslam, E. Kanoulas, and et. al. Document selection methodologies for efficient and effective learning-to-rank. SIGIR '09, pages 468­475, 2009. [2] P. Bailey, N. Craswell, and et. al. Relevance assessment: are judges exchangeable and does it matter. SIGIR '08, pages 667­674, 2008. [3] Z. Cao, T. Qin, and et. al. Learning to rank: from pairwise approach to listwise approach. ICML '07, pages 129­136. [4] Y. Freund, R. Iyer, and et. al. An efficient boosting algorithm for combining preferences. JMLR, 4:933­969, 2003. [5] X. Geng, T. Qin, and et. al. Selecting optimal training data for learning to rank. IPM, 47:730­ 741, 2011. [6] V. Jain and M. Varma. Learning to re-rank: query-dependent image re-ranking using click data. WWW '11, pages 277­286. [7] T. Joachims. Optimizing search engines using clickthrough data. KDD '02, pages 133­142, 2002. [8] E. Kanoulas, S. Savev, and et. al. A large-scale study of the effect of training set characteristics over learning-to-rank algorithms. SIGIR '11, pages 1243­1244, 2011. [9] G. Kazai, N. Craswell, and et. al. An analysis of systematic judging errors in information retrieval. CIKM '12, pages 105­114. [10] A. Kumar and M. Lease. Learning to rank from a noisy crowd.",null,null
202,"SIGIR '11, pages 1221­1222, 2011. [11] T.-Y. Liu. Introduction. In Learning to rank for information",null,null
203,"retrieval, chapter 1, pages 3­30. 2011. [12] C. Macdonald, R. Santos, and I. Ounis. The whens and hows of",null,null
204,"learning to rank for web search. Information Retrieval, 16(5):584­628, 2013. [13] T. Qin, T.-Y. Liu, and et. al. Letor: A benchmark collection for research on learning to rank for information retrieval. Information Retrieval Journal, 13:346­374, 2010. [14] U. Rebbapragada and C. E. Brodley. Class noise mitigation through instance weighting. ECML '07, pages 708­715, 2007. [15] F. Scholer, A. Turpin, and M. Sanderson. Quantifying test collection quality based on the consistency of relevance judgements. SIGIR '11, pages 1063­1072, 2011. [16] V. S. Sheng, F. Provost, and P. G. Ipeirotis. Get another label? improving data quality and data mining using multiple, noisy labelers. KDD '08, pages 614­622, 2008. [17] W. C. J. V. Carvalho, J. Elsas. A meta-learning approach for robust rank learning. In Proceedings of SIGIR 2008 LR4IR. [18] E. M. Voorhees. Variations in relevance judgments and the measurement of retrieval effectiveness. SIGIR '98, pages 315­323. [19] J. Vuurens, A. P. De Vries, and C. Eickho. How much spam can you take? an analysis of crowdsourcing results to increase accuracy. In Proceedings of SIGIR 2011 Workshop on CIR. [20] J. L. S.-F. C. Wei Liu, Yugang Jiang. Noise resistant graph ranking for improved web image search. In CVPR, 2011. [21] J. Xu, C. Chen, and et. al. Improving quality of training data for learning to rank using click-through data. WSDM '10, pages 171­180, 2010. [22] J. Xu and H. Li. Adarank: a boosting algorithm for information retrieval. SIGIR '07, pages 391­398, 2007.",null,null
205,1194,null,null
206,,null,null
