,sentence,label,data
18,"clarity of the list with respect to the corpus [15, 16, 2, 24]. Others quantify different notions of the robustness of the list [52, 51, 54, 4, 40]. There are post-retrieval predictors that rely on analysis of the retrieval scores distribution in the list [50, 9, 19, 55, 6, 38, 17, 18, 46].",null,null
19,"The third line of work is on prediction frameworks. One framework is based on measuring distances between query representations, relevant documents, and the corpus [12]. In another framework the prediction challenge was casted as a utility estimation task [45]. A probabilistic framework was proposed to explain the common grounds of various (preand post- retrieval) prediction methods [29]. The basic probability used in this work to derive the framework emerges as a specific case of the formalism we present here. In a similar vein, various post-retrieval predictors were presented as instantiations of a simple prediction principle [28]; namely, comparing the retrieved list with a pseudo (in)effective list.",null,null
20,"In contrast to all this previous work, we formally show that the query-performance prediction task which has been addressed is a specific instance of a much more general prediction challenge. Accordingly, we establish novel connections between various prediction tasks. We also study the reasons to why improved query-performance prediction has not translated to improved novel retrieval methods.",null,null
21,"It was argued using a simulation [21] that the state-ofthe-art prediction quality should much improve to allow for effective selective query expansion [2, 16]. We provide here reasons to the potential difficulty in substantially improving prediction quality by connecting the ability to predict performance with the knowledge to perform effective retrieval.",null,null
22,"Our learning-to-rank framework for query-performance prediction integrates previously proposed pre- and post- retrieval predictors. Pre-retrieval predictors were integrated using linear regression [22]. In contrast to our work, postretrieval predictors which (as we show) are more effective than pre-retrieval predictors were not integrated. More generally, the prediction task was not treated as a ranking problem. Post- and pre- retrieval predictors were also integrated in a probabilistic framework [29]. In contrast to our learningto-rank framework, only two post-retrieval predictors and one pre-retrieval predictor could be integrated; and, the integration was non parametric. Hence, the relative prediction quality of the predictors, as determined using a train set of queries, could not be utilized. Linear interpolation of only two post-retrieval predictors was also proposed [51, 55, 45, 28], but without applying a learning-to-rank approach.",null,null
23,3. THE PREDICTION TASK,null,null
24,"The query performance prediction task was stated as ""estimating the effectiveness of a search performed in response to a query in the absence of relevance judgements"" [15, 11]. To formalize the task in the most general terms, we use the following notation. Q, C and M are random variables that take as values queries, document corpora, and retrieval methods, respectively. A retrieval method gets as input a query and a corpus of documents and produces a ranking over the corpus. The random variable R is assigned with a value 1 if the retrieval was effective and 0 otherwise. Accordingly, predicting retrieval effectiveness amounts to estimating",null,null
25,"p(R ,"" 1|Q, C, M ).""",null,null
26,(1),null,null
27,Different assignments to the random variables in Equation 1 result in different prediction tasks that we discuss below.,null,null
28,"These tasks were not necessarily referred to in past work as prediction, nor derived from the same basic formalism. Table 1 summarizes these tasks.",null,null
29,3.1 Prediction over corpora,null,null
30,"In the federated retrieval setting [10, 44], a set of corpora, {ci}, can be used for retrieval. The resource selection problem is to select a subset of these corpora to perform the retrieval on [10, 44]. This task can be performed by addressing a prediction challenge over corpora; specifically, estimating for each corpus c the probability that using a given query q in some retrieval method upon this corpus will result in effective retrieval. Formally, we fix Q ,"" q, and for each c ( {ci}) estimate p(R "", 1|Q ,"" q, C "","" c, M ), for any assignment of M . We re-write this probability as""",null,null
31,"pq(R , 1|C ,"" c),""",null,null
32,(2),null,null
33,to emphasize the fact that the query is fixed and that the estimation is performed across corpora and independently of a retrieval method.,null,null
34,"In practice, the probability in Equation 2 is not estimated directly. Rather, the corpora are ranked in response to the query using some form of corpora representation [10, 44].",null,null
35,3.2 Prediction over retrieved lists,null,null
36,"The fusion task is merging lists that were retrieved from the same corpus in response to a query [14]. The lists differ due to the retrieval methods employed to produce them; e.g., the document representation, the query representation, and the ranking function can be varied [14].",null,null
37,"A long standing challenge in work on fusion is estimating the effectiveness of the lists to be fused in lack of relevance judgements [3]. Such estimates could be used, for example, to weigh the lists when linearly fusing them [3, 31, 43]; or, to select a single list as the final result list [2, 16, 34, 5].",null,null
38,"Thus, estimating list effectiveness in the fusion setting is a prediction task performed over retrieval methods, and consequently, over retrieved lists. That is, the choice of a retrieval method for a given pair of a query and a corpus entails a ranking. Formally, we fix Q , q and C ,"" c as retrieval is performed over a single corpus. Then, for each retrieval method m we follow Equation 1 and estimate p(R "", 1|Q ,"" q, C "","" c, M "", m). Doing that amounts to estimating p(R , 1|Q ,"" q, C "","" c, L "","" l) for each retrieved document list l, where L is a random variable that takes as values such lists. We write this probability as""",null,null
39,"pq;c(R , 1|L ,"" l),""",null,null
40,(3),null,null
41,"to emphasize the fact that both the query and the corpus are fixed, and the estimation is across retrieved lists.",null,null
42,"In previous work on fusion, the probability in Equation 3 was not directly estimated. Rather, the estimation task was often replaced with a ""ranking retrieved lists with respect to a query"" task for a fixed query and corpus. List ranking was performed based on past performance of the retrieval methods (e.g., [3, 31]), features assumed to be correlated with list effectiveness [34, 5, 43], or the similarity between the list and the ""average list"" among those available [47, 19].",null,null
43,3.3 Prediction over queries,null,null
44,"Heretofore, we used the term ""prediction"" to refer to the tasks described above as they are manifestations of the challenge of estimating Equation 1 with no relevance judgments.",null,null
45,14,null,null
46,prediction task,null,null
47,target probability,null,null
48,fixed,null,null
49,fundamental,null,null
50,"p(R ,"" 1|Q, C, M )""",null,null
51,none,null,null
52,over corpora,null,null
53,"pq (R , 1|C , c)",null,null
54,Q,null,null
55,over lists,null,null
56,"pq;c(R , 1|L , l)",null,null
57,"Q, C",null,null
58,"(pre-) over queries pc(R , 1|Q , q)",null,null
59,C,null,null
60,"(post-) over queries pc(R , 1|Q ,"" q, L "", l) C",null,null
61,varied no effect,null,null
62,none none,null,null
63,C,null,null
64,L,null,null
65,L,null,null
66,none,null,null
67,Q,null,null
68,L,null,null
69,"Q, L none",null,null
70,"Table 1: Summary of the prediction tasks. ""target probability"": the probability to be estimated using no relevance judgments; ""fixed"", ""varied"", ""no effect"": the random variables whose values are (i) fixed, (ii) varied (and consequently, over which prediction is performed), and (iii) has no effect on the estimation, respectively. A triplet of a query (Q), corpus (C) and retrieval method (M ) entails a retrieved list (L). ""pre-"" and ""post-"" stand for preretrieval and post-retrieval, respectively.",null,null
71,"However, these tasks were not referred to as ""prediction"" in past literature. In fact, almost all methods that were proposed in past work on query-performance prediction address (either explicitly or implicitly) the challenge of prediction over queries. These methods can be categorized into the two classes that we discuss next [11].",null,null
72,Pre-retrieval prediction. The first class of prediction over,null,null
73,"queries approaches is that of pre-retrieval prediction. Given a query and a fixed corpus of documents, retrieval effectiveness is estimated before retrieval is employed and independently of a retrieval method [15, 25, 42, 37, 24, 53, 41]. Then, the estimates are compared across queries to predict which queries will result in more effective retrieval. Formally, C is fixed to c, and following Equation 1 the task becomes estimating p(R , 1|Q ,"" q, C "","" c, M ). To emphasize the fact that the corpus is fixed, and that the estimation is across queries and independent of a retrieval method (and therefore of a retrieved list), we write the probability as:""",null,null
74,"pc(R , 1|Q , q).",null,null
75,(4),null,null
76,"As was the case for the prediction tasks described in Sections 3.1 and 3.2, Equation 4 was not directly estimated in past work [15, 25, 42, 37, 24, 53, 41].1 Rather, methods for ranking queries with respect to a corpus have been devised.",null,null
77,"We note the interesting connection between Equations 2 and 4. Both are specific instantiations of Equation 1. In the prediction over corpora case (Equation 2), the query is fixed and the corpora are varied. In the pre-retrieval prediction over queries case (Equation 4), the corpus is fixed and the queries are varied. In both cases, the estimation (prediction) is for any retrieval method. Perhaps not surprisingly, then, effective methods for ranking corpora and queries (in a pre-retrieval mode) bear much resemblance. For example, the CORI resource selection approach for federated search [10] ranks corpora with respect to the query using a tf.idf-based similarity measure. The SCQ pre-retrieval over queries predictor scores queries with respect to a corpus also using a tf.idf-based similarity measure [53]. This connection between the formal tasks of resource selection and pre-retrieval prediction over queries, and methods used to address them, is novel to this study.",null,null
78,"1Pre-retrieval predictors were used in a linear regression to predict average precision [22], but the probability of effective retrieval was not directly estimated.",null,null
79,Post-retrieval prediction. Methods referred to as post-,null,null
80,"retrieval query-performance predictors estimate retrieval effectiveness based on the query, the corpus, and the retrieved list [15, 2, 16, 50, 9, 52, 12, 51, 54, 4, 19, 55, 24, 6, 45, 17, 18, 46]. The goal is to compare estimates across queries as is the case for pre-retrieval prediction that was discussed above. We can formalize the task as follows. We fix a corpus, C ,"" c. Then, following Equation 1 we estimate for each pair of a query (q) and a retrieval method (m) p(R "", 1|Q ,"" q, C "","" c, M "","" m). Given a corpus, a pair of a query and a retrieval method entails a retrieved list, l. Furthermore, most work on post-retrieval prediction has focused on analyzing the retrieved list, rather than the retrieval method itself.2 Thus, the probability of interest is:""",null,null
81,"pc(R , 1|Q ,"" q, L "", l).",null,null
82,(5),null,null
83,"Equation 5 served as the basis for deriving a probabilistic framework that was used to explain the commonalities between prediction over queries methods [29]. Virtually all previously proposed post-retrieval predictors do not directly estimate Equation 5. Instead, scoring methods are devised for pairs of a query and a retrieved list. The scores are used to rank the queries by presumed retrieval effectiveness.",null,null
84,"We also note the fundamental difference between Equations 5 and 3. In post-retrieval prediction over queries (Equation 5) estimation is performed across pairs of query and retrieved list. In the fusion setting (Equation 3), the query is fixed and estimation is performed across retrieved lists. We come back to this point below.",null,null
85,3.4 Improved prediction  improved retrieval?,null,null
86,"Work on query-performance prediction -- i.e., prediction over queries -- based the motivation for devising predictors on the claim that improved prediction would help to improve retrieval effectiveness [11, Chapter 1]. However, there was very little empirical support to this claim.3 We now explore the gap between the claim and the lack of its realization.",null,null
87,"Consider Equation 1 that was used to derive the prediction tasks. Suppose that we fix the query, Q ,"" q, and that the corpus contains a single document d which is the only one that can be retrieved by any retrieval method. Accordingly, the prediction task becomes estimating p(R "", 1|Q ,"" q, D "","" d); D is a random variable that takes documents as values. That is, the prediction task amounts to the core estimation challenge in probabilistic retrieval: what is the probability that this document is relevant to this query? [49]. Thus, we arrive to the following argument:""",null,null
88,"The ability to successfully estimate the probability of effective retrieval with no relevance judgments (i.e., predict performance) directly implies knowledge of how to perform effective retrieval.",null,null
89,"2There is work on predicting retrieval effectiveness based on statistics of features used by the retrieval method [5, 6]. 3Small performance improvements were attained when using (i) post-retrieval predictors in federated search [52] and (ii) pre-retrieval predictors in a learning-to-rank framework [35]. Post-retrieval predictors were also integrated with many (ranker specific) features to select a ranking function [5] (with somewhat inconclusive findings about the resultant effectiveness) and for fusion [43] (with small relative contribution to overall performance). Selective query expansion using predictors was not shown to be of much merit [2, 16].",null,null
90,15,null,null
91,"A potential criticism about the argument just posed is that prediction methods are presumably more successful in estimating retrieval effectiveness for a retrieved document set than for a single document, because they exploit properties of such sets. To address this criticism, we can set the corpus in Equation 1 to contain only a cluster of similar documents. Work on ranking document clusters in response to a query [33, 39] showed that effective estimates for cluster relevance translate to improved document ranking. Thus, we get further support to the argument that the ability to predict the effectiveness of a retrieved document set implies knowledge of performing effective document retrieval.4",null,null
92,"Another potential attack on the argument is that the inability to accurately estimate the probability of effective retrieval does not necessarily imply inability to effectively rank the items of concern. Indeed, in Sections 3.1, 3.2 and 3.3 we made the observations that in most cases the probability for effective retrieval was not estimated directly, but rather ranking approaches have been employed.",null,null
93,"The situation just described is reminiscent of that in ad hoc retrieval. In probabilistic retrieval methods [49], the probability of document relevance is rarely directly estimated. Instead, quantities which are presumably rank equivalent to this probability are used to rank documents.",null,null
94,"Hence, we re-visit the above mentioned motivation for devising prediction over queries methods from a ranking point of view. A recurring example for using these predictors to improve retrieval effectiveness -- which was not backed up empirically -- was switching a retrieval method if retrieval was predicted to fail [11]. Presumably, there is a task mismatch: post-retrieval over queries predictors rank pairs of a query and a retrieved list, while the suggested task is ranking retrieved lists for a given query (prediction over retrieved lists).5 However, if we fix the query in post-retrieval over queries prediction methods we should presumably get retrieved-lists ranking methods. More generally, fixing the query in Equation 5 results in the post-retrieval over queries prediction task becoming the prediction over retrieved lists task (Equation 3).",null,null
95,"Yet, as it turns out, the most effective previously proposed post-retrieval over queries predictors are (either explicitly or implicitly) coupled with, and therefore effective for, a specific retrieval method or family of retrieval methods. We explain why this is the case in Appendix A. Thus, it should not be expected that these prediction methods could help to select a retrieved list for a given query. In other words, these predictors are essentially query ranking functions which exploit information induced from the retrieved list and which are based on a specific retrieval approach. Indeed, the evaluation of the prediction quality of these methods in past work was based on fixing the corpus and the retrieval method -- often, to a standard document ranking approach that uses document-query surface-level similarities -- and measuring the effectiveness of the query ranking [11].",null,null
96,"We draw the following conclusions. The ability to directly estimate, with no relevance judgments, the probability for effective retrieval implies the knowledge of how to perform effective retrieval. Thus, at this conceptual level, it should",null,null
97,4The connection between query-performance prediction and cluster ranking was also stated elsewhere [27]. 5Pre-retrieval query-performance predictors are independent of the retrieved list and therefore cannot be used alone to select a retrieved list.,null,null
98,"not be expected that improved prediction would translate to novel improved retrieval methods. On the practical level, the prediction tasks discussed above have been addressed using ranking functions rather than by directly estimating the probability for effective retrieval. Specifically, the most effective post-retrieval over queries predictors are query ranking methods that are committed to specific retrieval approaches. Hence, it should not be expected that using these predictors would help in selecting a retrieved list for a query so as to improve retrieval performance.",null,null
99,3.5 Learning to rank queries using Markov Random Fields,null,null
100,"With the realization that previously proposed prediction over queries methods (a.k.a. query-performance predictors [11]) -- both pre-retrieval and post-retrieval -- are essentially query ranking methods, we now turn to tackle the prediction over queries task using a learning-to-rank approach.",null,null
101,"Inspired by Equation 1, and given that the choice of a query and a retrieval method entails a retrieved list for a given corpus, we set as a goal to estimate",null,null
102,"p(R ,"" 1, Q, C, L).""",null,null
103,(6),null,null
104,"This is the joint probability for a relevance event and a triplet of a query (Q), a corpus (C), and a document list (L) retrieved for the query from the corpus.",null,null
105,"We estimate Equation 6 using Markov Random Fields (MRFs). An MRF is defined over a graph G with nodes representing random variables and edges representing dependencies between the variables. The nodes of the graph here are the query (Q), the corpus (C), and the retrieved list (L). As is standard practice in using MRFs to rank documents [36], we omit the relevance random variable (R) from the graph to simplify the formulation. This has no effect on the resultant query ranking. Accordingly, we re-write Equation 6 as pR,""1(Q, C, L). This is the joint probability over G's nodes which can be written as:""",null,null
106,"pR,""1(Q, C, L)""",null,null
107,",",null,null
108,1 Z,null,null
109,Y,null,null
110,x(x);,null,null
111,(7),null,null
112,xX (G),null,null
113,X(G) are the cliques in G; x(x) is a potential (positive),null,null
114,function,null,null
115,defined,null,null
116,over,null,null
117,the,null,null
118,clique,null,null
119,x;,null,null
120,"Z ,""PQ,C,L""",null,null
121,Q,null,null
122,xX (G),null,null
123,x(x),null,null
124,is the normalization factor. Computing this factor is a very,null,null
125,"hard task. However, since our goal is to rank queries, and",null,null
126,"the normalization factor does not affect this ranking, we do",null,null
127,not compute it. This is yet another example for the transi-,null,null
128,tion mentioned in Section 3.4 from devising direct estimates,null,null
129,of probabilities to applying rank-equivalence manipulations,null,null
130,that yield ranking functions.,null,null
131,We use the standard instantiation of potential functions,null,null
132,"[36]: x(x) d,""ef exp(xfx(x)), where fx(x) is a feature func-""",null,null
133,tion defined over the clique x and weighted by the parameter,null,null
134,"x. Using the feature functions in Equation 7, omitting the",null,null
135,"normalization factor, and applying a log transformation, we",null,null
136,arrive to a linear ranking function for queries:,null,null
137,"Score(Q; C, L) d,ef",null,null
138,X xfx(x).,null,null
139,(8),null,null
140,xX (G),null,null
141,Most linear learning-to-rank methods are based on a linear combination of feature functions as in Equation 8 [32]. Our motivation to address the query ranking challenge using MRFs is the correspondence between the graph structure,null,null
142,16,null,null
143,and the types of information used by previously proposed query-performance prediction approaches that serve for feature functions in Section 3.5.1.,null,null
144,"Each feature function fx(x) that we use in Equation 8 is defined as log(hx(x) + ), where h is one of the feature functions defined below;  , 10-10 is a smoothing factor. This results in a conjunction style integration of feature functions similarly to work on using MRFs for document [36] and cluster [39] ranking. In Section 4.1.1 we use SVMrank [26] to learn the values of the x's in Equation 8.",null,null
145,3.5.1 Cliques and feature functions,null,null
146,"We consider four different cliques in the graph G. These are depicted in Figure 1. In what follows, we describe the cliques and the feature functions associated with them. All feature functions are previously proposed query-performance predictors. Using these enables us to (i) demonstrate their correspondence with cliques; and, (ii) study whether a learningto-rank method can effectively integrate them.",null,null
147,The xQC clique. This clique is composed only of the query,null,null
148,"and the corpus. Thus, it corresponds to pre-retrieval queryperformance predictors that do not analyze the retrieved list. We use three different measures for a query term that utilize corpus-based information. Then, we apply three functions: Sum, Average and Max, to aggregate the measures across the query terms. The first measure is the tf.idf-based similarity between a term and the corpus computed using the SCQ predictor [53]. The second measure is the variance of the tf.idf values of a term over the documents in the corpus in which it appears [53], referred to as VAR. The third measure is the inverse document frequency, IDF, of the term [16]. Using the SCQ-based measure amounts to assuming that query terms similar to the corpus indicate effective retrieval. The VAR and IDF measures are estimates of the discriminative power of the query terms. All together, we have 9 feature functions of the form ""AB"" for the xQC clique, where A  {Sum,Avg,Max} and B  {SCQ,VAR,IDF}.",null,null
149,The xL clique. This clique contains only the retrieved list.,null,null
150,Feature functions associated with the clique reflect queryindependent properties of the list that potentially attest to retrieval effectiveness.,null,null
151,"The first feature function measures the cohesion of the retrieved list [12, 51]. The premise is that a cohesive list is more likely to be effective than a diverse one. To measure cohesion, we compute for each document d in L its similarity with all documents in L, and average the resultant values over all the documents in L. The inter-document similarity measure is described in Section 4.1.1.",null,null
152,The next feature functions are adopted from recent work on estimating document-list quality [40]. Three measures are defined for each document in the list. These potentially attest to the breadth of the document content. Content breadth can be thought of as a prior for document relevance [8]. The measures are then averaged over the documents in the retrieved list to yield the feature functions.,null,null
153,High entropy of the term distribution in the document potentially indicates content breadth [8]. The entropy of document d is defined as -Pwd p(w|d) log p(w|d); w is a term and p(w|d) is the probability assigned to w by an unsmoothed unigram language model induced from d.,null,null
154,"Figure 1: The four cliques considered for graph G. G is composed of a query node (Q), corpus node (C) and a retrieved list node (L).",null,null
155,"Two additional feature functions are: (i) the ratio between the number of stopwords and non-stopwords in the document, sw1; and (ii) the fraction of stopwords in a stopword list (INQUERY's in our case [1]) that appear in the document, henceforth sw2. These functions were shown to be highly effective document quality measures, especially for noisy Web collections [8]. The reason is that the presence of stopwords presumably attests to the use of ""rich"" language and therefore to content breadth [8].",null,null
156,The xLC clique. This clique includes the retrieved list and,null,null
157,"the corpus but not the query. Thus, it corresponds to queryindependent properties of the retrieved list which are quantified using corpus-based information. One such property is Clarity [15]. This is the KL divergence between a relevance language model [30] induced from the list and that induced from the corpus. The premise is that a retrieved list with a language model different from that of the corpus is focused, and hence reflects effective retrieval. We also use ImpClarity which is a variant of Clarity proposed for Web corpora [24]: only the terms that appear in less than t% of the documents in the corpus are used to induce a relevance language model from the list; t is a free parameter.",null,null
158,The xQLC clique. This clique contains all the nodes in the,null,null
159,"graph. The first two feature functions that we consider are the highly effective post-retrieval query-performance predictors WIG [55] and NQC [46]. WIG is the difference between the mean retrieval score in the list and that of the corpus which represents a pseudo non-relevant document.6 The premise is that high retrieval scores with respect to that of the corpus attest to effective retrieval. NQC is defined as the standard deviation of retrieval scores in the list. High deviation was argued to correlate with potentially reduced query drift, and thus with improved effectiveness [46].7",null,null
160,The highly effective UEF prediction framework [45] is based on re-ranking the retrieved list L using a relevance,null,null
161,6The difference is normalized by the query length to ensure inter-query compatibility of prediction values. 7The standard deviation is normalized with respect to the corpus retrieval score to ensure inter-query compatibility of prediction values.,null,null
162,17,null,null
163,"language model induced from L. We use the exponent of the Pearson correlation between the scores in L and those produced by the re-ranking as a basic prediction measure. The measure is scaled by the value assigned by some basic predictor -- in our case, Clarity, ImpClarity, WIG or NQC-- to produce the final prediction value. We get 4 feature functions: UEF(Clarity), UEF(ImpClarity), UEF(WIG) and UEF(NQC). The core idea, as mentioned in Appendix A, is that the relevance-model-based re-ranking is more effective than the original ranking and can therefore serve as a reference comparison. The basic predictors serve to estimate the presumed quality of the relevance model.",null,null
164,4. EVALUATION,null,null
165,"We start in Section 4.1 by evaluating the effectiveness of our learning-to-rank method, henceforth LTRoq, for the prediction over queries task. Then, in Section 4.2 we address the claim made in Section 3.4 that previously-proposed postretrieval over queries predictors are not effective for prediction over retrieved lists.",null,null
166,4.1 Prediction over queries,null,null
167,4.1.1 Experimental setup,null,null
168,"The TREC datasets used for the prediction over queries experiments are specified in Table 2. WSJ, AP and ROBUST are small collections, mostly composed of news articles. WT10G is a small Web collection, and GOV2 is a crawl of the .gov domain. For the ClueWeb09 collection we used both the Category B subset, CW09B, and the English part of Category A, CW09A. To study the effect of spam documents on prediction quality, we created an additional experimental setting for each category of ClueWeb09 [13]. Specifically, documents assigned with a score below 50 (70) by Waterloo's spam classifier [13] were filtered out from the initial ranking created over the documents in CW09B (CW09A); the residual corpus ranking was used for experiments. Accordingly, we get the additional CW09BF setting for Category B and the CW09AF setting for Category A.",null,null
169,corpus,null,null
170,WSJ AP,null,null
171,ROBUST,null,null
172,WT10G GOV2 CW09B CW09BF CW09A CW09AF,null,null
173,"# of docs 173,252 242,918",null,null
174,"528,155",null,null
175,"1,692,096 25,205,179",null,null
176,"50,220,423",null,null
177,data Disks 1-2 Disks 1-3,null,null
178,Disks 4-5 (-CR),null,null
179,WT10g GOV2,null,null
180,ClueWeb09 Category B,null,null
181,queries,null,null
182,"151-200 51-150 301-450, 600-700 451-550 701-850",null,null
183,1-200,null,null
184,"503,903,810 ClueWeb09 Category A 1-200",null,null
185,Table 2: TREC data used to evaluate the quality of prediction over queries.,null,null
186,"Titles of TREC topics served as queries. We applied Krovetz stemming via the Indri toolkit8, which was used for experiments. Stopwords on the INQUERY list [1] were removed from queries, but not from documents.",null,null
187,"We used our approach to predict the effectiveness of the query likelihood (QL) retrieval model [48] which is often used in reports on query-performance prediction [15, 54, 24, 53, 45, 46, 29]. Dirichlet-smoothed unigram language models",null,null
188,8www.lemurproject.org/indri,null,null
189,are used with the smoothing parameter set to 1000. Log,null,null
190,query-likelihood values are used for retrieval scores.,null,null
191,"The similarity between documents di and dj, used by the",null,null
192,"cohesion feature function, is defined as the exponent of the",null,null
193,negative cross entropy between the unsmoothed language,null,null
194,model of di and the Dirichlet-smoothed (with the smoothing,null,null
195,parameter set to 1000) language model of dj.,null,null
196,"Except for the pre-retrieval predictors, all the predictors",null,null
197,defined as feature functions in LTRoq analyze the n most,null,null
198,highly ranked documents in the retrieved list. To learn,null,null
199,which values of n are better than others for each of these pre-,null,null
200,dictors we do the following. For each feature function fx(x),null,null
201,"defined over a clique x, instead of using a single value of n we",null,null
202,use,null,null
203,a,null,null
204,linear,null,null
205,combination,null,null
206,of,null,null
207,feature,null,null
208,"functions,",null,null
209,P,null,null
210,n,null,null
211,x;nfx;n(x);,null,null
212,"fx;n(x) is a feature function defined exactly as fx(x), but an-",null,null
213,alyzes only the n highest ranked documents in the list. Each,null,null
214,"linear combination per feature function, as that just defined,",null,null
215,is weighed by x following Equation 8.,null,null
216,All the predictors that were used as feature functions in,null,null
217,LTRoq serve as reference comparisons. As already men-,null,null
218,"tioned, a few of these are state-of-the-art. We also use as",null,null
219,a baseline the state-of-the-art Query Feedback (QF) post-,null,null
220,retrieval predictor [55]. A relevance language model induced,null,null
221,from the n most highly ranked documents in the retrieved,null,null
222,list is used to rank the entire collection. The number of,null,null
223,documents that are among the top QF documents in both,null,null
224,the original retrieved list and that retrieved by using the,null,null
225,relevance model serves as the prediction value; QF is a free,null,null
226,parameter. QF was not used as a feature function in LTRoq,null,null
227,"because it has two free-parameters, n and QF , and their",null,null
228,effective values do not generalize well across queries [46].,null,null
229,The reference comparison predictors are based on a single,null,null
230,value of n as is standard. This value is set via cross val-,null,null
231,"idation as described below. Note that in contrast, LTRoq",null,null
232,integrates instantiations of the same predictor with various,null,null
233,values of n as feature functions.,null,null
234,"Following common practice [11], prediction over queries",null,null
235,quality is measured by the Pearson correlation between the,null,null
236,values assigned to queries by a predictor and the actual av-,null,null
237,erage precision (AP@1000) computed for these queries using,null,null
238,TREC's relevance judgments.,null,null
239,The weights associated with feature functions in LTRoq,null,null
240,"are learned in two separate phases. We use SVMrank [26],",null,null
241,"applied with default free-parameter values, to learn weights",null,null
242,in each phase using the same query train set. Queries are,null,null
243,ranked for SVMrank by the AP(@1000) attained using the,null,null
244,QL retrieval method.,null,null
245,"In the first phase, we learn independently for each feature",null,null
246,function fx(x) the values of the x;n weights in the linear,null,null
247,combination it forms:,null,null
248,P,null,null
249,n,null,null
250,x;nfx;n(x).,null,null
251,As the pre-retrieval,null,null
252,"predictors are independent of n, we treat them as a sep-",null,null
253,arate linear combination of feature functions. The weight,null,null
