,sentence,label,data
21,"The TAR process, in the abstract, proceeds as follows. Given a document collection and a request for production, a human operator uses one or more tools to identify documents to be shown to one or more human reviewers, who may or may not be the same individual as the operator. The reviewers examine these documents and label (""code"") them each as responsive or not. More documents are identified using the tools, reviewed and coded by reviewers, and the process continues until ""enough"" of the responsive documents have been reviewed and coded. How many constitute ""enough"" is a legal question, which is informed by how much additional effort would likely be required to find more responsive documents, and how important those documents would likely be in resolving the legal dispute (i.e., ""proportionality considerations""). For our purposes, we consider the process to continue indefinitely, and track the number of responsive documents found (i.e., recall) as a function of effort (i.e., the number of documents reviewed and coded by reviewers). Using this information, the reader can determine retrospectively, for any definition of ""enough,"" how much effort would have sufficed to find enough documents.",null,null
22,"For this study, the operator is assumed to follow a strict protocol. All choices, including what tools are used, and when and how they are used, are prescribed by the protocol. In addition to satisfying the requirements for a controlled comparison, the use of a strict protocol may be appealing in the e-discovery context because the requesting party may distrust, and therefore wish to prohibit discretionary choices made by the operator on behalf of the responding party. The reviewers are assumed to code the documents they review in good faith, to the best of their abilities. In light of Grossman and Cormack [8, 9], and others [4, 18, 25, 26], it is unrealistic to assume the reviewers to be infallible ­ they will necessarily, but inadvertently, code some responsive documents as non-responsive, and vice versa.",null,null
23,"The CAL protocol involves two interactive tools: a keyword search system and a learning algorithm. At the outset of the TAR process, the operator typically uses a keyword search to identify an initial set of documents to be reviewed and coded. These coded documents (often referred to as the ""seed set"") are used to train a learning algorithm, which scores each document in the collection by the likelihood that it is responsive. The top-scoring documents that have not yet been coded are then reviewed and coded by reviewers. The set of all documents coded thus far (the ""training set"") is used to train the learning algorithm, and the process of selecting the highest-scoring documents, reviewing and coding them, and adding them to the training set continues until ""enough"" of the responsive documents have been found.",null,null
24,3Available at http://cormack.uwaterloo.ca/cormack/tartoolkit.,null,null
25,"The SAL protocol, like CAL, begins with the creation of a seed set that is used to train a learning algorithm. The seed set may be selected using keywords, random section, or both, but, unlike CAL, the subsequent training documents to be reviewed and coded are selected using uncertainty sampling [15], a method that selects the documents about which the learning algorithm is least certain. These documents are added to the training set, and the process continues until the benefit of adding more training documents to the training set would be outweighed by the cost of reviewing and coding them (a point often referred to as ""stabilization""). At this point, the learning algorithm is used for the last time to create either a set or a ranked list of likely relevant documents (the ""review set""), which is subsequently reviewed and coded by reviewers.",null,null
26,"The SPL protocol, unlike CAL or SAL, generally relies on the operator or random selection, and not the learning algorithm, to identify the training set. The process is typically iterative. Once a candidate training set is identified, the learning algorithm is then trained on these documents and used to create a candidate review set. If the review set is ""inadequate,"" the operator creates a new candidate training set, generally by adding new documents that are found by the operator, or through random selection. The process continues until the review set is deemed ""adequate,"" and is subsequently reviewed and coded by reviewers.",null,null
27,"The TAR process addresses a novel problem in information retrieval, which we denote here as the ""TAR Problem."" The TAR Problem differs from well-studied problems in machine learning for text categorization [21] in that the TAR process typically begins with no knowledge of the dataset and continues until most of the relevant documents have been identified and reviewed. A classifier is used only incidentally for the purpose of identifying documents for review. Gain is the number of relevant documents presented to the human during training and review, while cost is the total number of relevant and non-relevant documents presented to the human during training and review.",null,null
28,3. SIMULATING REVIEW,null,null
29,"To simulate the application of a TAR protocol to a review task, we require a realistic document collection and request for production, a keyword query (""seed query"") to be used (if required by the protocol), and a simulated reviewer. To evaluate the result, we require a ""gold standard"" indicating the true responsiveness of all, or a statistical sample, of the documents in the collection.",null,null
30,"Four review tasks, denoted Matters 201, 202, 203, and 207, were derived from Topics 201, 202, 203, and 207 of the TREC 2009 Legal Track Interactive Task ­ the same Topics that were used to evaluate Cormack and Mojdeh's CAL efforts at TREC [7, 12]. Four other review tasks, denoted Matters A, B, C, and D, were derived from actual reviews conducted in the course of legal proceedings. Statistics for the collections are provided in Table 1, and the requests for production are shown in Table 2.",null,null
31,"The seed queries for the tasks derived from TREC, shown in Table 3, were composed by Open Text in the course of its participation in the TREC 2010 Legal Track Learning Task (which used the same topics as the TREC 2009 Legal Track Interactive Task), using a strategy that ""attempted to quickly create [a] Boolean query for each topic"" [24, page 5]. The seed queries for the tasks derived from legal proceedings,",null,null
32,154,null,null
33,Matter 201 202 203 207 A B C D,null,null
34,"Collection Size 723,537 723,537 723,537 723,537",null,null
35,"1,118,116 409,277 293,549 405,796",null,null
36,"# Rel. Docs. 2,454 9,514 1,826 8,850 4,001 6,236 1,170",null,null
37,"15,926",null,null
38,Prevalence (%) 0.34 1.31 0.25 1.22 0.36 1.52 0.48 3.92,null,null
39,Table 1: Collection statistics.,null,null
40,Matter 201,null,null
41,202,null,null
42,203,null,null
43,207,null,null
44,A B C D,null,null
45,"Request for Production All documents or communications that describe, discuss, refer to, report on, or relate to the Company's engagement in structured commodity transactions known as prepay transactions. All documents or communications that describe, discuss, refer to, report on, or relate to the Company's engagement in transactions that the Company characterized as compliant with FAS 140 (or its predecessor FAS 125). All documents or communications that describe, discuss, refer to, report on, or relate to whether the Company had met, or could, would, or might meet its financial forecasts, models, projections, or plans at any time after January 1, 1999. All documents or communications that describe, discuss, refer to, report on, or relate to fantasy football, gambling on football, and related activities, including but not limited to, football teams, football players, football games, football statistics, and football performance. [Regulatory request] [Regulatory request] [Third-party subpoena] [Regulatory request]",null,null
46,Table 2: Requests for production.,null,null
47,"described in Table 3, were composed by or negotiated with the requesting party prior to the review process. The recall and precision of each of the seed queries (as measured with respect to the gold standard, discussed below) are shown in Table 3.",null,null
48,"To simulate a reviewer, we use a ""training standard"" that consists of a relevance assessment for each document in the collection. If, during the course of simulating a particular review protocol, the reviewer is called upon to code a document, the assessment from the training standard ­ responsive or not responsive ­ is used for this purpose. The training standard does not represent ground truth; instead, it represents the coding decision that a fallible reviewer might render when presented with the document for review. For all of the simulated tasks, all of the positive trainingstandard assessments, and some of the negative assessments, were rendered by a reviewer during the course of a prior review. For the TREC-derived tasks, we used Cormack and",null,null
49,Matter 201 202,null,null
50,203,null,null
51,207 A B C D,null,null
52,"Seed Query ""pre-pay"" OR ""swap"" ""FAS"" OR ""transaction"" OR ""swap"" OR ""trust"" OR ""Transferor"" OR ""Transferee"" ""forecast"" OR ""earnings"" OR ""profit"" OR ""quarter"" OR ""balance sheet"" ""football"" OR ""eric bass"" [7-term Boolean query] [98-term Boolean query] [46-term Boolean query] [9-term Boolean query]",null,null
53,Recall Prec. 0.436 0.038 0.741 0.090,null,null
54,0.872 0.034,null,null
55,0.492 0.545 0.991 0.259 0.945,null,null
56,0.167 0.045 0.019 0.026 0.325,null,null
57,Table 3: Keyword seed queries and their associated recall and precision.,null,null
58,Matter,null,null
59,201 202 203 207 A B C D,null,null
60,Training Standard Recall Precision 0.843 0.911 0.844 0.903 0.860 0.610 0.896 0.967 1.000 0.307 0.942 0.974 1.000 0.429 0.961 1.000,null,null
61,Table 4: Recall and precision for the training standard used to simulate human review.,null,null
62,"Mojdeh's TREC submissions;4 for the legal-matter-derived tasks, we used the coding rendered by the first-pass reviewer in the course of the review. Documents that were never seen by the first-pass reviewer (because they were never identified as potentially responsive) were deemed to be coded as non-responsive. Overall, as measured with respect to the gold standard, the recall and precision of the training standard (shown in Table 4) indicate that the simulated reviewer achieves a high-quality ­ but far from perfect ­ result, by human review standards.",null,null
63,"In contrast to the training standard, the gold standard represents ground truth. For the TREC-derived tasks, the gold standard consists of a stratified random sample, assessed by TREC using a two-stage adjudication process [12]. For the legal-matter-derived tasks, the gold standard consists of the documents produced to the requesting party, after a second-pass review and quality-assurance efforts. Each document in the gold standard is associated with an inclusion probability ­ the prior probability that it would have been included in the gold standard. Following TREC practice, the recall of any simulated review is estimated using the Horvitz-Thompson estimator [14], which weights each gold-standard document by the reciprocal of its inclusion probability.",null,null
64,"Evaluation results are presented in two ways: as gain curves and as 75% recall-effort (""75% RE"") values. A gain curve plots recall as a function of the number of documents reviewed. For any level of effort (as measured by the number",null,null
65,"4Available at http://trec.nist.gov/results.html, subject to a usage agreement.",null,null
66,155,null,null
67,"of documents reviewed), one can determine at a glance the recall that would be achieved, using a particular protocol, for that level of effort (see Figures 1 and 2 below). Conversely, for any recall level it is possible to determine what level of effort would be required to achieve that recall level. For the purpose of quantitative comparison, we tabulate 75% RE for all protocols (see Tables 5 and 6 below).",null,null
68,4. TAR PROTOCOLS,null,null
69,"In this study, we used the same feature engineering and learning algorithm for every protocol, without any collection- or task-specific tuning. Following Cormack and Mojdeh [7], the first 30,000 bytes of the ASCII text representation of each document (including a text representation of the sender, recipient, cc or bcc recipients, subject, and date and time sent) was shingled as overlapping 4-byte segments. The number of distinct possible segments was reduced, by hashing, from 232 ,"" 4, 294, 967, 296 to 1, 000, 081 (an arbitrarily chosen prime number near one million). Each feature consisted of a binary value: """"1"""" if the feature was present in the first 30,000 bytes of the document; """"0"""" if it was absent. For the learning algorithm, we used the Sofia-ML implementation of Pegasos SVM,5 with the following parameters: """"--iterations 2000000 --dimensionality 1100000.""""""",null,null
70,"For all protocols, we used a batch size of 1,000 documents. That is, the initial training set (the seed set) was 1,000 documents, and each iteration, whether CAL, SAL, or SPL, involved reviewing 1,000 documents and, if indicated by the protocol, adding them to the training set. Our primary experiments evaluated the specific formulations of CAL, SAL, and SPL described in Section 2; secondary experiments explored the effect of using keyword-selected versus randomly selected documents for the seed and training sets.",null,null
71,"Our primary CAL implementation used, as the initial training set, 1,000 documents, randomly selected from the results of a search using the seed query. In each iteration, the training-set documents were coded according to the training standard, then used to train Sofia-ML, and hence to score the remaining documents in the collection. The 1,000 topscoring documents were added to the training set, and the process was repeated 100 times.",null,null
72,"Our primary SAL implementation used exactly the same 1,000-document keyword-selected seed set as CAL. Like CAL, in each iteration, the training-set documents were coded according to the training standard, then used to train Sofia-ML, and hence to score the remaining documents in the collection. These documents, ranked by score, constitute a candidate review set. Rather than implementing the decision as to whether stabilization had occurred, we recorded the candidate review set for future retrospective evaluation, and continued the training process. Unlike CAL, the 1,000 documents with the least magnitude scores were coded and added to the training set, and the process was repeated 100 times. In the end, the simulation yielded 100 different candidate review sets, corresponding to stabilization having occurred with a training-set size of 1,000, 2,000, ..., 100,000 documents. Each training-set size, when evaluated, yields a different gain curve, and a different 75% RE. Due to space considerations, we show gain curves only for the representative training-set sizes of 2,000, 5,000, and 8,000 documents. We report 75% RE for these three training-set sizes, as well",null,null
73,5Available at http://code.google.com/p/sofia-ml.,null,null
74,"as for the ideal training-set size, which in reality would not be known, since it requires the benefit of hindsight. The ideal training-set size is derived using the gold standard; 75% RE is calculated for every training-set size, and the lowest value is chosen.",null,null
75,"Our primary SPL implementation used random selection throughout, as advocated by some SPL proponents. The initial training set (which we denote the ""seed set,"" notwithstanding the fact that many SPL proponents use the same term to refer to the final training set) consisted of 1,000 randomly selected documents, and each iteration added 1,000 more randomly selected documents. As for SAL, we recorded the candidate review set after each iteration, and report gain curves for the representative training-set sizes of 2,000, 5,000, and 8,000 documents, as well as 75% RE for these training-set sizes, and for the ideal training-set size, as defined above.",null,null
76,"Variants of these protocols, for which we report 75% RE, include using randomly selected documents as a seed set for CAL and SAL, using a keyword-selected seed set for SPL, and using an entirely keyword-selected training set for SPL.",null,null
77,5. PRIMARY RESULTS,null,null
78,"As illustrated in Figure 1, the CAL protocol achieves higher recall than SPL, for less effort, for all of the representative training-set sizes. All eight graphs show the same basic result: After the first 1,000 documents (i.e., the seed set), the CAL curve shows a high slope that is sustained until the majority of relevant documents have been identified. At about 70% recall, the slope begins to fall off noticeably, and effectively plateaus between 80% and 100% recall. The SPL curve exhibits a low slope for the training phase, followed by a high slope, falloff, and then a plateau for the review phase. In general, the slope immediately following training is comparable to that of CAL, but the falloff and plateau occur at substantially lower recall levels. While the initial slope of the curve for the SPL review phase is similar for all training-set sizes, the falloff and plateau occur at higher recall levels for larger training sets. This advantage of larger training sets is offset by the greater effort required to review the training set: In general, the curves for different training sets cross, indicating that a larger training set is advantageous when high recall is desired.",null,null
79,"75% recall effort, shown in Table 5, illustrates the superiority of CAL over SPL, even when SPL is afforded the benefit of hindsight to choose the ideal training-set size. A simple sign test shows with statistical significance (P < 0.01) that CAL is superior to SPL according to 75% RE, and also according to recall effort for any other level of recall.",null,null
80,"Figure 2 shows that the CAL protocol generally achieves higher recall than SAL. However, the SAL gain curves, unlike the SPL gain curves, often touch the CAL curves at one specific inflection point. The strong inflection of the SAL curve at this point is explained by the nature of uncertainty sampling: Once stabilization occurs, the review set will include few documents with intermediate scores, because they will have previously been selected for training. Instead, the review set will include primarily high-scoring and low-scoring documents. The high-scoring documents account for the high slope before the inflection point; the low-scoring documents account for the low slope after the inflection point; the absence of documents with intermediate scores accounts for the sharp transition. The net effect",null,null
81,156,null,null
82,Matter 201 - Recall vs. Documents Reviewed 1,null,null
83,Matter 202 - Recall vs. Documents Reviewed 1,null,null
84,0.8,null,null
85,0.8,null,null
86,0.6,null,null
87,0.6,null,null
88,Recall,null,null
89,Recall,null,null
90,0.4 0.2,null,null
91,0 0,null,null
92,1 0.8 0.6,null,null
93,CAL SPL-8k SPL-5k SPL-2k,null,null
94,5,null,null
95,10,null,null
96,15,null,null
97,20,null,null
98,25,null,null
99,30,null,null
100,Thousands of Documents Reviewed,null,null
101,Matter 203 - Recall vs. Documents Reviewed,null,null
102,CAL SPL-8k SPL-5k SPL-2k,null,null
103,0.4 0.2,null,null
104,0 0,null,null
105,1 0.8 0.6,null,null
106,CAL SPL-8k SPL-5k SPL-2k,null,null
107,5,null,null
108,10,null,null
109,15,null,null
110,20,null,null
111,25,null,null
112,30,null,null
113,Thousands of Documents Reviewed,null,null
114,Matter 207 - Recall vs. Documents Reviewed,null,null
115,Recall,null,null
116,Recall,null,null
117,0.4 0.2,null,null
118,0 0,null,null
119,1 0.8 0.6,null,null
120,5,null,null
121,10,null,null
122,15,null,null
123,20,null,null
124,25,null,null
125,30,null,null
126,Thousands of Documents Reviewed,null,null
127,Matter A - Recall vs. Documents Reviewed,null,null
128,CAL SPL-8k SPL-5k SPL-2k,null,null
129,0.4 0.2,null,null
130,0 0,null,null
131,1 0.8 0.6,null,null
132,CAL SPL-8k SPL-5k SPL-2k,null,null
133,5,null,null
134,10,null,null
135,15,null,null
136,20,null,null
137,25,null,null
138,30,null,null
139,Thousands of Documents Reviewed,null,null
140,Matter B - Recall vs. Documents Reviewed,null,null
141,Recall,null,null
142,Recall,null,null
143,0.4 0.2,null,null
144,0 0,null,null
145,1,null,null
146,5,null,null
147,10,null,null
148,15,null,null
149,20,null,null
150,25,null,null
151,30,null,null
152,Thousands of Documents Reviewed,null,null
153,Matter C - Recall vs. Documents Reviewed,null,null
154,0.4 0.2,null,null
155,0 0,null,null
156,1,null,null
157,CAL SPL-8k SPL-5k SPL-2k,null,null
158,5,null,null
159,10,null,null
160,15,null,null
161,20,null,null
162,25,null,null
163,30,null,null
164,Thousands of Documents Reviewed,null,null
165,Matter D - Recall vs. Documents Reviewed,null,null
166,0.8,null,null
167,0.8,null,null
168,0.6,null,null
169,0.6,null,null
170,Recall,null,null
171,Recall,null,null
172,0.4,null,null
173,0.2,null,null
174,0 0,null,null
175,CAL SPL-8k SPL-5k SPL-2k,null,null
176,5,null,null
177,10,null,null
178,15,null,null
179,20,null,null
180,25,null,null
181,30,null,null
182,Thousands of Documents Reviewed,null,null
183,0.4,null,null
184,0.2,null,null
185,0 0,null,null
186,CAL SPL-8k SPL-5k SPL-2k,null,null
187,5,null,null
188,10,null,null
189,15,null,null
190,20,null,null
191,25,null,null
192,30,null,null
193,Thousands of Documents Reviewed,null,null
194,Figure 1: Continuous Active Learning versus Simple Passive Learning using three different training-set sizes of randomly selected documents.,null,null
195,157,null,null
196,Matter 201 - Recall vs. Documents Reviewed 1,null,null
197,Matter 202 - Recall vs. Documents Reviewed 1,null,null
198,0.8,null,null
199,0.8,null,null
200,0.6,null,null
201,0.6,null,null
202,Recall,null,null
203,Recall,null,null
204,0.4 0.2,null,null
205,0 0,null,null
206,1,null,null
207,CAL SAL-8k SAL-5k SAL-2k,null,null
208,5,null,null
209,10,null,null
210,15,null,null
211,20,null,null
212,25,null,null
213,30,null,null
214,Thousands of Documents Reviewed,null,null
215,Matter 203 - Recall vs. Documents Reviewed,null,null
216,0.4 0.2,null,null
217,0 0,null,null
218,1,null,null
219,CAL SAL-8k SAL-5k SAL-2k,null,null
220,5,null,null
221,10,null,null
222,15,null,null
223,20,null,null
224,25,null,null
225,30,null,null
226,Thousands of Documents Reviewed,null,null
227,Matter 207 - Recall vs. Documents Reviewed,null,null
228,0.8,null,null
229,0.8,null,null
230,0.6,null,null
231,0.6,null,null
232,Recall,null,null
233,Recall,null,null
234,0.4 0.2,null,null
235,0 0,null,null
236,1,null,null
237,CAL SAL-8k SAL-5k SAL-2k,null,null
238,5,null,null
239,10,null,null
240,15,null,null
241,20,null,null
242,25,null,null
243,30,null,null
244,Thousands of Documents Reviewed,null,null
245,Matter A - Recall vs. Documents Reviewed,null,null
246,0.4 0.2,null,null
247,0 0,null,null
248,1,null,null
249,CAL SAL-8k SAL-5k SAL-2k,null,null
250,5,null,null
251,10,null,null
252,15,null,null
253,20,null,null
254,25,null,null
255,30,null,null
256,Thousands of Documents Reviewed,null,null
257,Matter B - Recall vs. Documents Reviewed,null,null
258,0.8,null,null
259,0.8,null,null
260,0.6,null,null
261,0.6,null,null
262,Recall,null,null
263,Recall,null,null
264,0.4 0.2,null,null
265,0 0,null,null
266,1,null,null
267,CAL SAL-8k SAL-5k SAL-2k,null,null
268,5,null,null
269,10,null,null
270,15,null,null
271,20,null,null
272,25,null,null
273,30,null,null
274,Thousands of Documents Reviewed,null,null
275,Matter C - Recall vs. Documents Reviewed,null,null
276,0.4 0.2,null,null
277,0 0,null,null
278,1,null,null
279,CAL SAL-8k SAL-5k SAL-2k,null,null
280,5,null,null
281,10,null,null
282,15,null,null
283,20,null,null
284,25,null,null
285,30,null,null
286,Thousands of Documents Reviewed,null,null
287,Matter D - Recall vs. Documents Reviewed,null,null
288,0.8,null,null
289,0.8,null,null
290,0.6,null,null
291,0.6,null,null
292,Recall,null,null
293,Recall,null,null
294,0.4,null,null
295,0.2,null,null
296,0 0,null,null
297,CAL SAL-8k SAL-5k SAL-2k,null,null
298,5,null,null
299,10,null,null
300,15,null,null
301,20,null,null
302,25,null,null
303,30,null,null
304,Thousands of Documents Reviewed,null,null
305,0.4,null,null
306,0.2,null,null
307,0 0,null,null
308,CAL SAL-8k SAL-5k SAL-2k,null,null
309,5,null,null
310,10,null,null
311,15,null,null
312,20,null,null
313,25,null,null
314,30,null,null
315,Thousands of Documents Reviewed,null,null
316,Figure 2: Continuous Active Learning versus Simple Active Learning using three different training-set sizes of uncertainty-sampled documents.,null,null
317,158,null,null
318,Matter,null,null
319,201 202 203 207,null,null
320,A B C D,null,null
321,CAL,null,null
322,6 11,null,null
323,6 11 11,null,null
324,8 4 18,null,null
325,SAL,null,null
326,Training Set Size,null,null
327,2K 5K 8K Ideal,null,null
328,237 7 10,null,null
329,7,null,null
330,34 12 14 12,null,null
331,43 7 10,null,null
332,6,null,null
333,55 23 13 13,null,null
334,210 42 12 12,null,null
335,119 10 11 10,null,null
336,5 8 10,null,null
337,5,null,null
338,60 54 53 18,null,null
339,SPL,null,null
340,Training Set Size,null,null
341,2K 5K 8K Ideal,null,null
342,284 331 164 56,null,null
343,47 29 26 26,null,null
344,521 331 154 99,null,null
345,103 50 36 35,null,null
346,502 326 204 85,null,null
347,142 41 21 20,null,null
348,9 8 10,null,null
349,7,null,null
350,55 38 37 37,null,null
351,Table 5: 75% Recall Effort for Primary Results (measured in terms of thousands of documents reviewed). Bold numbers reflect the least possible effort to achieve the target recall of 75%.,null,null
352,Matter,null,null
353,201 202 203 207,null,null
354,A B C D,null,null
355,CAL,null,null
356,6 11,null,null
357,6 11 11,null,null
358,8 4 18,null,null
359,CAL-seedran,null,null
360,6 12 637 12 15 10 4 19,null,null
361,SAL SAL-seedran,null,null
362,Training Set Size,null,null
363,Ideal,null,null
364,Ideal,null,null
365,7,null,null
366,8,null,null
367,12,null,null
368,12,null,null
369,6,null,null
370,614,null,null
371,13,null,null
372,13,null,null
373,12,null,null
374,15,null,null
375,10,null,null
376,10,null,null
377,5,null,null
378,4,null,null
379,18,null,null
380,19,null,null
381,SPL,null,null
382,Ideal 56 26 99 35 85 20 7 37,null,null
383,SPL-seedkey SPL-allkey,null,null
384,Training Set Size,null,null
385,Ideal,null,null
386,Ideal,null,null
387,36,null,null
388,43,null,null
389,23,null,null
390,20,null,null
391,26,null,null
392,16,null,null
393,26,null,null
394,16,null,null
395,79,null,null
396,66,null,null
397,19,null,null
398,39,null,null
399,6,null,null
400,9,null,null
401,28,null,null
402,34,null,null
403,Table 6: 75% Recall Effort for Primary and Supplemental Results (measured in terms of thousands of documents reviewed). Bold numbers reflect the least possible effort to achieve the target recall of 75%.,null,null
404,"is that SAL achieves effort as low as CAL only for a specific recall value, which is easy to see in hindsight, but difficult to predict at the time of stabilization.",null,null
405,"Table 5 illustrates the sensitivity of the SAL and SPL results to training-set size, and hence the difficulty of choosing the precise training-set size to achieve 75% recall with minimal effort.",null,null
406,6. SUPPLEMENTAL RESULTS,null,null
407,"To assess the role of keyword versus random selection at various stages of the training process, we evaluated the following variants of the primary protocols: (i) CAL-seedran, in which the seed set was selected at random from the entire collection; (ii) SAL-seedran, in which the seed set was selected at random from the entire collection; (iii) SPLseedkey, in which the initial 1,000 training documents were the same keyword-selected seed set used for CAL and SAL in the primary protocols; and (iv) SPL-allkey, in which all training examples were selected at random from the results of the keyword seed query. 75% recall effort (with ideal training-set sizes, where applicable) for these variants, as well as the primary protocols, is shown in Table 6.",null,null
408,"A comparison of the results for CAL and CAL-seedran shows that a random seed set generally yields the same or slightly inferior results to a keyword-selected seed set. In one case ­ Matter 203 ­ the random seed set fails spectacularly. The collection for this task has very low prevalence (0.25%), and the seed set of 1,000 random documents contained only two responsive documents, which were insufficient to ""kick-start"" the active-learning process. A comparison of the results for SAL and SAL-seedran shows the same",null,null
409,"general effect, including the degraded performance caused by random seeding for Matter 203.",null,null
410,"A comparison of the results for SPL and SPL-seedkey shows that, as for CAL and SAL, the use of keyword selection for the initial training set generally yields superior results to random selection. A comparison of the results for SPL and SPL-allkey shows that, with two exceptions, keyword selection for the entire training set is superior to random selection. However, a comparison of the results for SPL-seedkey and SPL-allkey shows neither to be consistently superior; in four cases, using keywords for only the initial training set was superior, and in four cases, using keywords for the entire training set was superior.",null,null
411,"In summary, the use of a seed set selected using a simple keyword search, composed prior to the review, contributes to the effectiveness of all of the TAR protocols investigated in this study.",null,null
412,7. DISCUSSION,null,null
413,7.1 Random vs. Non-Random Training,null,null
414,"The results presented here do not support the commonly advanced position that seed sets, or entire training sets, must be randomly selected [19, 28] [contra 11]. Our primary implementation of SPL, in which all training documents were randomly selected, yielded dramatically inferior results to our primary implementations of CAL and SAL, in which none of the training documents were randomly selected. While it is perhaps no surprise to the information retrieval community that active learning generally outperforms random training [22], this result has not previously",null,null
415,159,null,null
416,"been demonstrated for the TAR Problem, and is neither well known nor well accepted within the legal community.",null,null
417,"Perhaps more surprising is the fact that a simple keyword search, composed without prior knowledge of the collection, almost always yields a more effective seed set than random selection, whether for CAL, SAL, or SPL. Even when keyword search is used to select all training documents, the result is generally superior to that achieved when random selection is used. That said, even if passive learning is enhanced using a keyword-selected seed or training set, it is still dramatically inferior to active learning. It is possible, in theory, that a party could devise keywords that would render passive learning competitive with active learning, but until a formal protocol for constructing such a search can be established, it is impossible to subject the approach to a controlled scientific evaluation. Pending the establishment and scientific validation of such a protocol, reliance on keywords and passive learning remains a questionable practice. On the other hand, the results reported here indicate that it is quite easy for either party (or for the parties together) to construct a keyword search that yields an effective seed set for active learning.",null,null
