,sentence,label,data
167,"requiring Gu to consist of dLu T F (t, d) for t  T , and dLu DL(d). For both BM25 and the language model, the summary",null,null
168,"information Ru consists of T F (t, d) for t  T and DL(d), for each document d in the top-k result list.",null,null
169,"The collections Lu on each node used by (12) to (14) are not disjoint across nodes, but because a PAC architecture distributes documents uniformly randomly, global statistics are, on average, unaffected.",null,null
170,4.1 Evaluation,null,null
171,We begin our evaluation of the above technique by first assuming there are no malicious nodes present. This demonstrates the maximum gain in query accuracy. In Sect. 5 we then consider the risk that malicious nodes may be able to manipulate search results by returning corrupt global statistics information.,null,null
172,4.1.1 Experimental Setup,null,null
173,"A simulated network of n ,"" 10, 000 nodes was used. The document collection, C, was comprised of m "","" 1, 692, 096 documents from the WT10g [2] web corpus. Documents were uniformly randomly distributed across nodes so that each node indexed  documents. Fifty queries were drawn randomly from the TREC 2009 Million Query track [8] and used as the query test set. Each query was performed using the technique described above, where each queried node returned the top k "","" 10 matching documents, and the accuracy of the final top-10 list calculated with (3). Each query was repeated for a total of ten repetitions, and the average accuracy across queries for a given value of z recorded. In our simulations we chose parameter z, the number of nodes a query is issued to, and , the number of documents indexed per node, such that the theoretical expected average accuracy given by (4) would be 0.9. For values of z "","" 1, 2000, 4000, 6000, 8000, 10000 this meant corresponding values of  "","" 1692096, 1946, 973, 649, 486, 389. Such large values of z, and correspondingly small values of , were chosen so that the global statistics technique was evaluated under the most challenging circumstances. These experiments were then repeated, first with the querying node using only its local documents to estimate collection global statistics in step (3a), and then again assuming each node had access to the global statistics of the document collection.""",null,null
174,"We performed the above experiments for both BM25 and the language model. For the former, the free parameters were k1 ,"" 2.0, b "","" 0.75, and for the latter µ "", AV GDL. These are typical choices [17].",null,null
175,4.1.2 Results,null,null
176,"Figure 1(a) shows average accuracy of queries for different values of z, for BM25. There are curves for different combinations of the global statistics Pdoc(t) and AV GDL, derived either from assumed knowledge of the whole collection (coll ), or from only the collection on the querying node (node). As would be expected, when both Pdoc(t) and AV GDL were derived from the entire collection, average accuracy was about 0.9 for all values of z. However, when Pdoc(t) or AV GDL were estimated only from the index of the querying node, accuracy in general decreased as z increased, i.e. as the number of documents per node, , decreased and thus the number of documents from which global statistics could be estimated decreased. Deriving Pdoc(t) from only the index of the querying node caused a drop in accuracy of up to nearly 35%, whereas doing the same for AVGDL caused a less severe drop of up to about 10%. Figure 1(b) shows the results for the language model. Here the estimated global statistic is Pcoll(t), and using documents only from the querying node to derive the estimate resulted in a drop of up to about 20%.",null,null
177,"Fig. 1(c),(d) show the results when the global statistics estimation technique is used. There are curves for different values of k , i.e. the maximum number of results returned from each of the z queried nodes. For BM25, the global",null,null
178,206,null,null
179,1,null,null
180,1,null,null
181,1,null,null
182,1,null,null
183,average accuracy average accuracy average accuracy average accuracy,null,null
184,0.5,null,null
185,0.5,null,null
186,0.5,null,null
187,0.5,null,null
188,0 2000 4000 6000 800010000 z,null,null
189,(a),null,null
190,0 2000 4000 6000 800010000 z,null,null
191,(b),null,null
192,0 2000 4000 6000 800010000 z,null,null
193,(c),null,null
194,0 2000 4000 6000 800010000 z,null,null
195,(d),null,null
196,"Figure 1: Average accuracy of queries, where each pair of z,  values is chosen to achieve a theoretical expected average accuracy of 0.9. Global statistics are estimated from either the whole collection (coll ) or from just the querying node (node). (a) is for BM25, where the curves from top to bottom are for (coll Pdoc(t), coll AV GDL), (coll Pdoc(t), node AV GDL), (node Pdoc(t), coll AV GDL), and (node Pdoc(t), node AV GDL). Note the last two curves overlap. (b) is for the language model, where the curves from top to bottom are for (coll Pcoll(t)), and (node Pcoll(t)). (c) and (d) are for BM25 and the language model respectively, using the global statistics estimation technique with k ,  (top) or k , 10 (bottom). Note the two curves in (c) overlap.",null,null
197,100,null,null
198,100,null,null
199,% queries > accuracy x % queries > accuracy x,null,null
200,50,null,null
201,50,null,null
202,0,null,null
203,0,null,null
204,0,null,null
205,0.5,null,null
206,1,null,null
207,0,null,null
208,0.5,null,null
209,1,null,null
210,x,null,null
211,x,null,null
212,(a),null,null
213,(b),null,null
214,Figure 2: The percentage of queries that achieve accuracy x when global statistics are estimated from either,null,null
215,"the whole collection (coll ) or from just the querying node (node). (a) is for BM25, where the curves from right to left are for (coll Pdoc(t), coll AV GDL), (P^doc(t), AV G^ DL), and (node Pdoc(t), node AV GDL). Note the first two curves overlap. (b) is for the language model, where the curves from right to left are for (coll Pcoll(t)), (P^coll(t)), and (node Pcoll(t)). For z ,"" 10, 000,  "","" 389, and k "", 10.",null,null
216,"statistics estimation technique achieves accuracy that is very close to the theoretical value of 0.9, for all values of z. The same is true for the language model for k ,"" , but for k "","" 10 average accuracy drops to 0.8 for larger values of z, which is about 10% lower than the theoretical value.""",null,null
217,"We are also interested in how accuracy varies across different queries. For parameters z ,"" 10, 000,  "","" 389, and k "","" 10, Fig. 2(a),(b) show the proportion of queries that achieve a given accuracy, for BM25 and the language model respectively. With only 389 documents per node these results represent performance under challenging circumstances. Nevertheless, for BM25, the proportion of queries achieving a given accuracy when using the global statistics estimation technique (P^doc(t), AV G^ DL) is almost identical to the case where collection global statistics are available at each node (coll Pdoc(t), coll AVGDL), e.g. about 95% of queries achieve an accuracy of at least 0.7. When global statistics are derived only from documents at the querying node (node Pdoc(t), node AVGDL), this figure falls to 15%. For the language model, the global statistics estimation technique does not perform quite as well, with about 65% of queries achieving an accuracy of at least 0.7, compared to about 90% for when global statistics are available at each node, and 60% when global statistics are estimated from only documents at the querying node. However, for the global statistics technique over 95% of queries achieve an accuracy of at least 0.3, compared to less than 80% when global statistics are estimated from only documents at the querying node.""",null,null
218,4.1.3 Discussion,null,null
219,"The experiments showed that the global statistics estimation technique can achieve an average query accuracy that is very close to what would be attained if global statistics had been available at each node, at least for larger values of k , even for extreme cases where each node indexes only a small proportion of the document collection. To understand why this is the case, we observe that for each query global statistics are estimated from z documents, a potentially very large sample. Of course these documents are unlikely to be distinct. The number of distinct documents, ndistinct, is between  and min(m, z). It is straightforward to show that the expected value of ndistinct is given by",null,null
220,"E(ndistinct) ,"" P (di)m ,""",null,null
221,(15),null,null
222,"where P (di) is given by (1). It follows that the expected coverage for an estimate, i.e. the proportion of documents in the collection that the estimate is based on, is given by",null,null
223,E(Coverage),null,null
224,",",null,null
225,ndistinct m,null,null
226,",",null,null
227,P (di),null,null
228,.,null,null
229,(16),null,null
230,"The expected average accuracy for a top-k query, as given by (4), is also equal to P (di). Therefore, by choosing network parameters  and z to increase theoretical expected average accuracy, coverage is also increased for the global statistics estimates, and accuracy moves towards the upper bound predicted by the PAC framework. For example, a network could be designed to achieve high theoretical accuracy, such",null,null
231,207,null,null
232,"as 0.9, which means that estimates of global statistics will be based on 90% of the document collection, and would be expected to be very close to the correct global statistics.",null,null
233,"As was apparent for the language model with k ,"" 10, the effectiveness of the global statistics estimation technique may be reduced when k < . Since the top-k result lists are calculated using global statistics estimated from just the local index of one node, ranking may be incorrect, and therefore relevant documents may not be returned to the querying node. Consequently, no matter how accurate the final global statistic estimate is, these documents will never appear in the top-k result list presented to the user. However, in practice it is likely that a large value of k can be used, since the communication cost associated with each result in the result list is small. For example, both BM25 and the language model require only a document id, and values for term frequency and document length to be returned for each result.""",null,null
234,5. ADVERSARIAL ATTACKS,null,null
235,"We now show that if an adversary can introduce malicious nodes, the global statistics estimation technique can be subverted to manipulate search results. In the analysis that follows, it is assumed an adversary controls the proportion f  [0, 1] of the n nodes in the network. To ensure no node has a greater influence on search results than any other, each node is restricted to indexing the same number of documents, . In practical systems the capacity of each node may differ, and can be dealt with by allowing nodes with higher capacities to operate multiple `virtual' nodes, each of which has capacity . This resembles the Sybil attack [12], where an adversary impersonates a large number of nodes to control the network. Therefore, the defensive techniques discussed in [12] to restrict the number of nodes operated by an individual need to be applied to both virtual and physical nodes. For example, a check can be made to verify that only a limited number of virtual or physical nodes are associated with an email address.",null,null
236,We consider the following attacks.,null,null
237,· Censorship. Reduce the likelihood of a target document appearing in the final top-k result list.,null,null
238,"· Promotion. Increase the rank of a target document so that it is more likely to appear in the final top-k result list, and if it does appear, to rank higher.",null,null
239,"· Disruption. Reduce the `correctness' of the final topk result list, i.e reduce accuracy, as given by (3).",null,null
240,"A node responding to a query returns Ru for the top-k matching documents, and Gu. The former contains result summary information, such as document id, document length etc, and the latter contains information on global statistics. An adversary can perform the above attacks by using malicious nodes to return corrupt information for Ru and/or Gu. (We assume that malicious nodes cannot construct and return corrupt documents that will score highly for a query; this can be enforced by requiring documents to be digitally signed by a trusted third party.)",null,null
241,"In our analysis we initially assume the global statistics estimation technique is not used, and attacks only corrupt Ru. This establishes the baseline vulnerability inherent to the PAC architecture. We then consider the increase in attack",null,null
242,effectiveness that arises when the global statistics estimation technique is used and an adversary can also corrupt Gu.,null,null
243,5.1 Baseline Vulnerability,null,null
244,"Malicious nodes can perform the Censorship attack by returning corrupt summary information for k documents in Ru, such that each document would score higher than the target document and prevent it from appearing in the final top-k result list. For the Promotion attack, malicious nodes would always include the target document in Ru, along with corrupt summary information so that it will outrank any other. For the Disruption attack, malicious nodes would return k irrelevant documents, all with corrupt summary information that ensures they will outrank other documents. To have an effect on a query, these attacks require only a single malicious node to be one of the z nodes randomly sampled. If the proportion f of nodes are malicious, the probability P (mi) of a query visiting at least one malicious node is",null,null
245,"P (mi) , 1 - (1 - f )z .",null,null
246,(17),null,null
247,"For z ,"" 1, 000, it would require an adversary to control only f "","" 0.3% of nodes for there to be a 0.95 probability of a malicious node being visited by the query, and therefore allow the adversary to manipulate on average 95% of queries.""",null,null
248,"However, incorrect summary information in Ru can be detected by retrieving the documents. For example, a querying node, on receiving responses from all queried nodes, could retrieve the documents in the final top-k result list, calculate the summary information for each, and only display to the user results with correct scores. The extra latency and communication costs involved with this may be unacceptable, so an alternative is to display the top-k result list to the user, unchecked. Only when a user chooses to view a document is it retrieved and the score verified. If the score proves to be incorrect, then the document is not made available to the user. Since incorrect summary information can be easily detected, we assume an adversary does not perform attacks using this approach. A more subtle, and less easily detectable alternative, is for malicious nodes to return correct summary information for documents in Ru, but to exclude specific documents. Each node indexes random documents, so it is more difficult to determine if a node is not returning a given document because it is behaving maliciously, or because the document is simply not in its index. Attacks carried out by excluding documents form the baseline of vulnerability for a PAC architecture.",null,null
249,5.1.1 Censorship,null,null
250,The Censorship attack can be performed by malicious nodes excluding the target document. Let P (di) be the probability of retrieving document di when the proportion f of nodes are malicious and exclude it. From (1) it is straightforward to show that P (di) is given by,null,null
251, z(1-f ),null,null
252,"P (di) , 1 -",null,null
253,1- m,null,null
254,.,null,null
255,(18),null,null
256,"Using the property of exponential functions, this can be approximated with",null,null
257,P,null,null
258,(di),null,null
259,1,null,null
260,-,null,null
261,e-(1-f ),null,null
262,z m,null,null
263,.,null,null
264,(19),null,null
265,Equations (2) and (4) can be used to estimate the expected average accuracy for a query when there are no malicious,null,null
266,208,null,null
267,"nodes present, E(aj). P (di), for a given proportion f of",null,null
268,malicious,null,null
269,"nodes,",null,null
270,and,null,null
271,E(aj ),null,null
272,are,null,null
273,both,null,null
274,determined,null,null
275,by,null,null
276,z m,null,null
277,.,null,null
278,Fig-,null,null
279,ure 3 shows the effect on P (di) as f is varied. Each curve de-,null,null
280,picts,null,null
281,different,null,null
282,choices,null,null
283,of,null,null
284,z m,null,null
285,to,null,null
286,achieve,null,null
287,"E(aj) ,"" 0.3, 0.6, 0.9.""",null,null
288,"As E(aj) increases, resilience to censorship also increases.",null,null
289,"Typically,",null,null
290,z m,null,null
291,would,null,null
292,be,null,null
293,chosen,null,null
294,to,null,null
295,achieve,null,null
296,high,null,null
297,average,null,null
298,ex-,null,null
299,"pected accuracy, so resilience to censorship would be high.",null,null
300,"For example, when E(aj) ,"" 0.9, it would require about 70%""",null,null
301,of nodes to be malicious to reduce the probability of finding,null,null
302,di by 50% from 0.9 to 0.45.,null,null
303,1,null,null
304,P'(d ),null,null
305,i,null,null
306,0.5,null,null
307,0,null,null
308,0,null,null
309,0.5,null,null
310,1,null,null
311,f,null,null
312,"Figure 3: Probability P (di) of retrieving document di when the proportion f of nodes are performing the Censorship attack by excluding di. For E(aj) ,"" 0.9 (top), 0.6 (middle), 0.3 (bottom).""",null,null
313,5.1.2 Promotion,null,null
314,"The Promotion attack can be carried out by censoring documents that rank higher than the target document, thus improving the rank of the target document. If there are u documents in the global top-k for a query that rank higher than the target document, and if malicious nodes never return them when queried, the probability P (u ) of retrieving u documents out of the total u is given by",null,null
315,"P (u ) ,",null,null
316,u u,null,null
317,P (di)u,null,null
318,"1 - P (di) u-u ,",null,null
319,(20),null,null
320,"where P (di) is the probability of retrieving one of the excluded documents, as given by (18). Since this is a standard binomial distribution, the expected number of documents retrieved is",null,null
321,"E(u ) , u · P (di) .",null,null
322,(21),null,null
